"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.669657510E0,-7.210209370E-1,-5.993162394E-1,2.012573242E0,2.220248230E0
4.674678031E0,-6.984646320E-1,-1.055463552E-1,9.296989441E-1,1.167618517E0
4.679698552E0,-6.531141996E-1,1.987953186E-1,5.404758453E-2,6.848349275E-1
4.684719073E0,-4.551338255E-1,1.864649653E-1,-5.285606384E-1,7.220057693E-1
4.689739594E0,-1.413672268E-1,-1.854598522E-3,-7.994956970E-1,8.118999334E-1
4.694760114E0,1.742843091E-1,-1.639647633E-1,-8.024225235E-1,8.373418479E-1
4.699780635E0,4.577177167E-1,-1.786790043E-1,-6.526823044E-1,8.169613731E-1
4.704801156E0,6.195070744E-1,-2.520337701E-2,-4.653635025E-1,7.752337808E-1
4.709821677E0,5.439624786E-1,2.412902862E-1,-2.691707611E-1,6.531225605E-1
4.714842198E0,3.191083968E-1,5.228518844E-1,-7.351303101E-2,6.169347029E-1
4.719862719E0,6.560650468E-2,6.637589335E-1,1.313743591E-1,6.798083241E-1
4.724883239E0,-1.768983901E-1,6.889975667E-1,4.556341171E-1,8.447562583E-1
4.729903760E0,-3.587630093E-1,6.363272667E-1,9.183692932E-1,1.173467275E0
4.734924281E0,-4.197268486E-1,4.991357327E-1,1.481212616E0,1.618424518E0
4.739944802E0,-3.178189397E-1,3.033250272E-1,1.986230850E0,2.034238910E0
4.744965323E0,-2.009669840E-1,9.863328934E-2,2.218231201E0,2.229499028E0
4.749985844E0,-8.706307411E-2,-7.434774935E-2,2.115285873E0,2.118381904E0
4.755006364E0,-6.557229161E-2,-1.690544337E-1,1.706421852E0,1.716028748E0
4.760026885E0,-6.396311522E-2,-1.763520539E-1,1.135443687E0,1.150836085E0
4.765047406E0,-7.221311331E-2,-9.104339778E-2,5.460128784E-1,5.582416120E-1
4.770067927E0,-9.494897723E-2,1.086091995E-2,8.162498474E-2,1.256817648E-1
4.775088448E0,-9.364843369E-2,5.814217776E-2,-2.004880905E-1,2.287925182E-1
4.780108969E0,-5.341446400E-2,7.048004121E-2,-2.957897186E-1,3.087265761E-1
4.785129489E0,7.155090570E-3,2.888534963E-2,-1.614952087E-1,1.642140712E-1
4.790150010E0,7.402616739E-2,2.448499203E-2,1.399240494E-1,1.601815467E-1
4.795170531E0,9.458613396E-2,3.342133760E-2,4.982690811E-1,5.082672523E-1
4.800191052E0,8.744481206E-2,6.085339934E-2,8.082876205E-1,8.152782402E-1
4.805211573E0,2.316659689E-2,9.786580503E-2,1.046177864E0,1.051000728E0
4.810232094E0,-6.542745233E-2,1.354580224E-1,1.154682159E0,1.164440001E0
4.815252614E0,-1.168610454E-1,1.648896784E-1,1.157915115E0,1.175420148E0
4.820273135E0,-1.553829312E-1,1.961741745E-1,1.113415718E0,1.141193552E0
4.825293656E0,-1.712014675E-1,2.103296816E-1,1.002102852E0,1.038151551E0
4.830314177E0,-1.542990506E-1,1.830700636E-1,8.766412735E-1,9.087479120E-1
4.835334698E0,-9.906038642E-2,1.524226815E-1,7.513523102E-1,7.730303539E-1
4.840355219E0,-6.219655275E-2,1.128324494E-1,6.501054764E-1,6.627493517E-1
4.845375739E0,-4.319992661E-2,1.067226678E-1,5.537090302E-1,5.655525188E-1
4.850396260E0,-4.687958956E-2,9.057151526E-2,5.243244171E-1,5.341507181E-1
4.855416781E0,-6.890910864E-2,7.854492217E-2,5.379734039E-1,5.480265992E-1
4.860437302E0,-8.129760623E-2,7.986333221E-2,5.611534119E-1,5.726085960E-1
4.865457823E0,-9.889060259E-2,7.064196467E-2,6.464786530E-1,6.578026202E-1
4.870478344E0,-1.029387712E-1,6.046082824E-2,7.173719406E-1,7.272375152E-1
4.875498864E0,-1.033156514E-1,5.424658954E-2,7.786464691E-1,7.873418191E-1
4.880519385E0,-8.060553670E-2,4.730861634E-2,8.016119003E-1,8.070421281E-1
4.885539906E0,-5.840864778E-2,4.008821398E-2,7.910890579E-1,7.942547026E-1
4.890560427E0,-2.672177553E-2,6.630931050E-2,7.423229218E-1,7.457575331E-1
4.895580948E0,-9.033977985E-3,8.317496628E-2,6.792573929E-1,6.843904540E-1
4.900601469E0,-2.059042454E-4,1.053836048E-1,6.353759766E-1,6.440561918E-1
4.905621989E0,-9.741991758E-3,1.234630123E-1,6.154365540E-1,6.277739830E-1
4.910642510E0,-9.021610022E-3,1.231682077E-1,6.337623596E-1,6.456829913E-1
4.915663031E0,-2.699598670E-2,1.330669522E-1,6.855316162E-1,6.988484771E-1
4.920683552E0,-4.963386059E-2,1.242580786E-1,7.468042374E-1,7.586963551E-1
4.925704073E0,-7.238817215E-2,1.013578326E-1,7.745342255E-1,7.844850057E-1
4.930724594E0,-9.071964025E-2,8.322023600E-2,7.878980637E-1,7.974578481E-1
4.935745114E0,-1.047787070E-1,7.935781777E-2,7.725734711E-1,7.836746831E-1
4.940765635E0,-1.145715714E-1,9.433883429E-2,7.572870255E-1,7.716930086E-1
4.945786156E0,-1.246441901E-1,8.495015651E-2,7.228965759E-1,7.384660877E-1
4.950806677E0,-9.659051895E-2,5.136992782E-2,6.455097198E-1,6.547147442E-1
4.955827198E0,-1.068805754E-1,6.536243111E-2,6.208238602E-1,6.333387483E-1
4.960847719E0,-8.821988106E-2,9.812944382E-2,6.248474121E-1,6.386285490E-1
4.965868239E0,-6.450742483E-2,8.762381971E-2,6.384153366E-1,6.476212502E-1
4.970888760E0,-6.454464793E-2,7.707616687E-2,6.376094818E-1,6.454863270E-1
4.975909281E0,-5.970159173E-2,9.045590460E-2,6.798419952E-1,6.884269672E-1
4.980929802E0,-5.964627862E-2,1.135315299E-1,7.315893173E-1,7.427449199E-1
4.985950323E0,-5.002757907E-2,1.177356094E-1,7.306690216E-1,7.417827522E-1
4.990970844E0,-5.008149147E-2,9.826952219E-2,7.010641098E-1,7.096872134E-1
4.995991364E0,-4.071766138E-2,1.030269563E-1,7.049837112E-1,7.136347208E-1
5.001011885E0,-4.571208358E-2,9.836153686E-2,6.945524216E-1,7.029705917E-1
5.006032406E0,-3.137630224E-2,6.983846426E-2,6.841268539E-1,6.883977308E-1
5.011052927E0,-3.604087234E-2,6.058228761E-2,6.880559921E-1,6.916575788E-1
5.016073448E0,-4.528838396E-2,8.461807668E-2,6.871862411E-1,6.938560273E-1
5.021093969E0,-5.442708731E-2,7.495251298E-2,6.910934448E-1,6.972735019E-1
5.026114489E0,-5.886989832E-2,6.510245055E-2,6.997795105E-1,7.052626158E-1
5.031135010E0,-8.248463273E-2,7.908172160E-2,6.988906860E-1,7.081707593E-1
5.036155531E0,-8.240157366E-2,9.299271554E-2,6.932306290E-1,7.042771964E-1
5.041176052E0,-8.261030912E-2,8.770798147E-2,6.875905991E-1,6.980673213E-1
5.046196573E0,-8.296608925E-2,8.247412741E-2,6.676168442E-1,6.777887608E-1
5.051217094E0,-9.298214316E-2,9.647804499E-2,6.572380066E-1,6.707573998E-1
5.056237614E0,-9.327429533E-2,9.143417329E-2,6.468677521E-1,6.599228674E-1
5.061258135E0,-7.902428508E-2,8.649386466E-2,6.460676193E-1,6.566044433E-1
5.066278656E0,-5.981585383E-2,1.054696515E-1,6.452598572E-1,6.565531715E-1
5.071299177E0,-6.913065910E-2,1.101252884E-1,6.444454193E-1,6.574317650E-1
5.076319698E0,-8.316755295E-2,1.003791988E-1,6.723241806E-1,6.848449673E-1
5.081340219E0,-7.815521955E-2,8.586068451E-2,7.049541473E-1,7.144512897E-1
5.086360739E0,-6.368163228E-2,8.570758998E-2,7.184181213E-1,7.263096711E-1
5.091381260E0,-5.903428793E-2,8.067494631E-2,7.223100662E-1,7.291949848E-1
5.096401781E0,-5.449077487E-2,9.004231542E-2,6.975078583E-1,7.054034842E-1
5.101422302E0,-5.483135581E-2,8.510372043E-2,6.775236130E-1,6.850455218E-1
5.106442823E0,-5.995604396E-2,8.963226527E-2,6.623458862E-1,6.710668694E-1
5.111463344E0,-6.009513140E-2,8.933056146E-2,6.232652664E-1,6.324958232E-1
5.116483864E0,-5.520954728E-2,8.429113030E-2,6.177005768E-1,6.258650744E-1
5.121504385E0,-5.974751711E-2,8.409345150E-2,6.360483170E-1,6.443593220E-1
5.126524906E0,-7.374790311E-2,8.394253254E-2,6.591529846E-1,6.685564741E-1
5.131545427E0,-7.811790705E-2,7.422480732E-2,6.774435043E-1,6.859602255E-1
5.136565948E0,-6.335142255E-2,6.432874501E-2,6.909255981E-1,6.967996644E-1
5.141586469E0,-7.271024585E-2,7.357468456E-2,7.091827393E-1,7.166869412E-1
5.146606989E0,-7.742246985E-2,7.802231610E-2,7.035112381E-1,7.120461943E-1
5.151627510E0,-8.242040873E-2,6.816796958E-2,6.978607178E-1,7.060096156E-1
5.156648031E0,-7.739126682E-2,7.215993851E-2,6.683177948E-1,6.766425495E-1
5.161668552E0,-6.760805845E-2,8.091327548E-2,6.437683105E-1,6.523461086E-1
5.166689073E0,-7.215204835E-2,7.534809411E-2,6.194238663E-1,6.281474186E-1
5.171709594E0,-6.706446409E-2,7.467463613E-2,6.047763824E-1,6.130484617E-1
5.176730114E0,-6.192243099E-2,9.774927795E-2,6.044912338E-1,6.154664577E-1
5.181750635E0,-6.622195244E-2,9.684488177E-2,6.042041779E-1,6.154892092E-1
5.186771156E0,-5.144378543E-2,8.174886554E-2,6.039180756E-1,6.115933143E-1
5.191791677E0,-5.098637938E-2,6.677649170E-2,6.083803177E-1,6.141541514E-1
5.196812198E0,-5.062931776E-2,8.037340641E-2,6.080608368E-1,6.154357753E-1
5.201832719E0,-5.032390356E-2,8.435997367E-2,6.172428131E-1,6.250102325E-1
5.206853239E0,-5.002170801E-2,6.451997906E-2,6.073532104E-1,6.128155687E-1
5.211873760E0,-4.972207546E-2,5.909075215E-2,5.927982330E-1,5.978074497E-1
5.216894281E0,-5.897134542E-2,6.790135801E-2,5.973596573E-1,6.040916935E-1
5.221914802E0,-6.334450841E-2,5.765082315E-2,6.018810272E-1,6.079448290E-1
5.226935323E0,-6.293404102E-2,6.167809665E-2,5.921192169E-1,5.986401659E-1
5.231955844E0,-6.242945790E-2,6.572048366E-2,5.729379654E-1,5.800642476E-1
5.236976364E0,-5.238327384E-2,6.982670724E-2,5.634117126E-1,5.701337864E-1
5.241996885E0,-6.141480803E-2,8.819300681E-2,5.587148666E-1,5.689570171E-1
5.247017406E0,-7.041928172E-2,7.316885144E-2,5.588073730E-1,5.679597136E-1
5.252037927E0,-6.980347633E-2,6.296738237E-2,5.636444092E-1,5.714301677E-1
5.257058448E0,-5.974349380E-2,7.175128162E-2,5.636940002E-1,5.713741833E-1
5.262078969E0,-5.456477404E-2,7.106276602E-2,5.542497635E-1,5.614445935E-1
5.267099489E0,-6.367531419E-2,5.608337373E-2,5.591287613E-1,5.655306023E-1
5.272120010E0,-5.856245756E-2,5.537626147E-2,5.544738770E-1,5.603011440E-1
5.277140531E0,-5.354017019E-2,6.897364557E-2,5.403633118E-1,5.473722886E-1
5.282161052E0,-3.896588087E-2,6.825695932E-2,5.311155319E-1,5.368994884E-1
5.287181573E0,-4.830470681E-2,6.279768050E-2,5.171985626E-1,5.232315420E-1
5.292202094E0,-5.751666427E-2,5.738382787E-2,5.128927231E-1,5.192879892E-1
5.297222614E0,-5.235731602E-2,5.681262910E-2,5.133686066E-1,5.191495830E-1
5.302243135E0,-3.774395585E-2,4.674915597E-2,5.043439865E-1,5.079103725E-1
5.307263656E0,-4.699552059E-2,5.576141179E-2,5.048913956E-1,5.101306061E-1
5.312284177E0,-4.187524319E-2,5.045302212E-2,5.196781158E-1,5.237980408E-1
5.317304698E0,-4.624551535E-2,5.468583852E-2,5.200939178E-1,5.250017829E-1
5.322325219E0,-5.532783270E-2,5.403640121E-2,5.015106201E-1,5.074386700E-1
5.327345739E0,-5.953776836E-2,5.343737453E-2,4.925785065E-1,4.990329487E-1
5.332366260E0,-6.860777736E-2,6.229518354E-2,5.027198792E-1,5.111897827E-1
5.337386781E0,-6.805542111E-2,6.158417463E-2,4.890327454E-1,4.975712783E-1
5.342407302E0,-5.811038613E-2,6.567266583E-2,4.849615097E-1,4.928259144E-1
5.347427823E0,-5.779352784E-2,5.548568442E-2,4.714288712E-1,4.781881780E-1
5.352448344E0,-5.273136497E-2,6.442481279E-2,4.722547531E-1,4.795369696E-1
5.357468864E0,-4.291361570E-2,4.944816232E-2,4.730710983E-1,4.775803212E-1
5.362489385E0,-5.217170715E-2,5.838813633E-2,4.501390457E-1,4.568984810E-1
5.367509906E0,-4.225987196E-2,4.835838079E-2,4.511365891E-1,4.556848162E-1
5.372530427E0,-4.672557116E-2,6.680433452E-2,4.473781586E-1,4.547453297E-1
5.377550948E0,-4.635661840E-2,5.660345405E-2,4.626426697E-1,4.683920654E-1
5.382571469E0,-5.068874359E-2,5.124014243E-2,4.492874146E-1,4.550319569E-1
5.387591989E0,-5.033677816E-2,5.541229993E-2,4.502925873E-1,4.564731409E-1
5.392612562E0,-5.473524332E-2,4.060927033E-2,4.560394287E-1,4.611041317E-1
5.397633135E0,-4.015213251E-2,4.012757540E-2,4.569911957E-1,4.605033865E-1
5.402653708E0,-4.473409057E-2,2.055674046E-2,4.484395981E-1,4.511338954E-1
5.407674281E0,-3.983053565E-2,3.913689405E-2,4.447088242E-1,4.482009665E-1
5.412694854E0,-3.966733813E-2,4.336415976E-2,4.362592697E-1,4.402000664E-1
5.417715427E0,-3.950506449E-2,5.235628784E-2,4.183835983E-1,4.234934077E-1
5.422736000E0,-4.879203439E-2,5.662214383E-2,4.101533890E-1,4.169083020E-1
5.427756573E0,-4.845404625E-2,5.130988359E-2,3.972406387E-1,4.034608083E-1
5.432777146E0,-4.337090254E-2,4.603982344E-2,3.939323425E-1,3.989779330E-1
5.437797719E0,-3.837981820E-2,5.036032945E-2,4.048995972E-1,4.098205180E-1
5.442818291E0,-4.757693410E-2,4.029786587E-2,4.015245438E-1,4.063366116E-1
5.447838864E0,-5.194887519E-2,4.456470534E-2,3.981771469E-1,4.040170033E-1
5.452859437E0,-5.623561144E-2,5.349063501E-2,4.091014862E-1,4.163985087E-1
5.457880010E0,-5.578646064E-2,3.855597228E-2,4.151878357E-1,4.206894711E-1
5.462900583E0,-6.493714452E-2,3.324471414E-2,4.069824219E-1,4.134691469E-1
5.467921156E0,-5.976659060E-2,3.282368183E-2,3.988466263E-1,4.046332546E-1
5.472941729E0,-4.999119043E-2,4.189905152E-2,3.907823563E-1,3.961887172E-1
5.477962302E0,-4.979431629E-2,5.089873448E-2,3.875331879E-1,3.940204650E-1
5.482982875E0,-4.005229473E-2,4.562772065E-2,3.700637817E-1,3.750110369E-1
5.488003448E0,-3.983908892E-2,3.565008938E-2,3.622350693E-1,3.661588826E-1
5.493024021E0,-3.957605362E-2,3.056205809E-2,3.639678955E-1,3.673866252E-1
5.498044594E0,-4.401472211E-2,1.601536572E-2,3.561859131E-1,3.592522684E-1
5.503065166E0,-5.321526527E-2,2.063177526E-2,3.579692841E-1,3.624907488E-1
5.508085739E0,-4.804369807E-2,2.515979484E-2,3.644828796E-1,3.684955654E-1
5.513106312E0,-4.761290550E-2,4.389961064E-2,3.804378510E-1,3.859107708E-1
5.518126833E0,-4.728651047E-2,3.858684376E-2,3.725204468E-1,3.774870089E-1
5.523147354E0,-2.806749940E-2,3.807282820E-2,3.694210052E-1,3.724368455E-1
5.528167875E0,-4.699754715E-2,4.230750352E-2,3.521013260E-1,3.577345916E-1
5.533188396E0,-4.202696681E-2,4.176034778E-2,3.396749496E-1,3.448032250E-1
5.538208916E0,-3.235021234E-2,5.071066320E-2,3.368492126E-1,3.421775850E-1
5.543229437E0,-4.649662971E-2,5.488788337E-2,3.245506287E-1,3.324270249E-1
5.548249958E0,-3.683274984E-2,3.053925186E-2,3.266019821E-1,3.300880975E-1
5.553270479E0,-3.184694052E-2,3.968707472E-2,3.238821030E-1,3.278550109E-1
5.558291000E0,-4.099836946E-2,3.456121311E-2,3.116827011E-1,3.162616795E-1
5.563311521E0,-4.527446628E-2,3.892696649E-2,3.280735016E-1,3.334626043E-1
5.568332041E0,-4.956540465E-2,4.330443218E-2,3.395814896E-1,3.459011293E-1
5.573352562E0,-4.912179708E-2,2.385478467E-2,3.367500305E-1,3.411489187E-1
5.578373083E0,-5.353105068E-2,3.305619583E-2,3.339452744E-1,3.398201462E-1
5.583393604E0,-4.850769043E-2,3.257959709E-2,3.121728897E-1,3.175946146E-1
5.588414125E0,-3.877696395E-2,3.685941547E-2,3.095760345E-1,3.141649099E-1
5.593434646E0,-4.347279668E-2,3.160850331E-2,3.117542267E-1,3.163537251E-1
5.598455166E0,-5.277848244E-2,3.589431942E-2,3.091621399E-1,3.156821172E-1
5.603475687E0,-4.306247830E-2,3.074977919E-2,3.018445969E-1,3.064475267E-1
5.608496208E0,-1.903170347E-2,2.564609051E-2,2.850856781E-1,2.868689101E-1
5.613516729E0,-1.889348030E-2,2.058491856E-2,3.017044067E-1,3.029954645E-1
5.618537250E0,-2.825379372E-2,2.975915745E-2,2.944421768E-1,2.972878736E-1
5.623557771E0,-3.758558631E-2,1.986689121E-2,2.919902802E-1,2.950689637E-1
5.628578291E0,-1.824808121E-2,2.900075540E-2,3.085479736E-1,3.104446622E-1
5.633598812E0,-3.771096468E-3,5.219740793E-2,3.534555435E-1,3.573088465E-1
5.638619333E0,-2.755361795E-2,7.510005683E-2,3.410129547E-1,3.502699754E-1
5.643639854E0,-3.229376674E-2,7.427646965E-2,2.574539185E-1,2.698933149E-1
5.648660375E0,-2.749779820E-2,8.340769261E-2,1.935882568E-1,2.125779511E-1
5.653680896E0,5.950480700E-3,1.167087704E-1,1.539936066E-1,1.933141903E-1
5.658701416E0,1.484453678E-3,1.455881000E-1,9.572601318E-2,1.742457117E-1
5.663721937E0,-1.663631201E-2,1.320422888E-1,6.641674042E-2,1.487384157E-1
5.668742458E0,8.886873722E-3,4.329402745E-2,6.581878662E-2,7.928090571E-2
5.673762979E0,-3.035932779E-3,-1.528695226E-3,5.570316315E-2,5.580677541E-2
5.678783500E0,-4.734337330E-2,-3.617852181E-2,8.363437653E-2,1.026887987E-1
5.683804021E0,-7.188320160E-2,-7.043273747E-2,1.540584564E-1,1.840162307E-1
5.688824541E0,-1.056133807E-1,-6.656029820E-2,2.571315765E-1,2.858340552E-1
5.693845062E0,-1.298663914E-1,-8.706462383E-2,3.783493042E-1,4.093821251E-1
5.698865583E0,-1.448721886E-1,-1.271957457E-1,4.748258591E-1,5.124707847E-1
5.703886104E0,-1.084272861E-1,-1.680057347E-1,5.515289307E-1,5.866571099E-1
5.708906625E0,-7.824584842E-2,-1.289165020E-1,5.896377563E-1,6.086169247E-1
5.713927146E0,-8.306872845E-2,-1.998377591E-2,5.989818573E-1,6.050446515E-1
5.718947666E0,-6.077533960E-2,2.544961870E-2,5.465612411E-1,5.505184060E-1
5.723968187E0,-3.472906351E-2,3.200824186E-2,4.281244278E-1,4.307216747E-1
5.728988708E0,-2.344962955E-2,4.305747524E-2,2.964391708E-1,3.004663264E-1
5.734009229E0,6.981343031E-3,8.280631155E-2,1.943387985E-1,2.113603392E-1
5.739029750E0,4.246351123E-2,1.130822599E-1,1.453065872E-1,1.889570099E-1
5.744050271E0,5.011951923E-2,1.198687926E-1,1.298904419E-1,1.837172298E-1
5.749070791E0,3.508260846E-2,1.131155118E-1,1.193170547E-1,1.681144491E-1
5.754091312E0,2.582907677E-2,1.023236439E-1,1.467914581E-1,1.807899374E-1
5.759111833E0,1.731124520E-2,9.223253280E-2,2.025079727E-1,2.231949783E-1
5.764132354E0,-5.229473114E-3,9.207485616E-2,2.530088425E-1,2.692927791E-1
5.769152875E0,-2.783474326E-2,7.317958772E-2,2.983512878E-1,3.084534259E-1
5.774173396E0,-4.126098752E-2,6.398774683E-2,3.053464890E-1,3.146956929E-1
5.779193916E0,-3.618875146E-2,5.007362366E-2,2.933120728E-1,2.997481702E-1
5.784214437E0,-3.605926037E-2,3.622502834E-2,2.386465073E-1,2.440587601E-1
5.789234958E0,-2.653521299E-2,2.234002948E-2,1.606969833E-1,1.643980380E-1
5.794255479E0,-2.158614993E-2,1.321612298E-2,1.023807526E-1,1.054630090E-1
5.799276000E0,-1.617205143E-2,9.066939354E-3,7.777309418E-2,7.995247848E-2
5.804296521E0,-1.039680839E-2,2.076551318E-4,7.234859467E-2,7.309210556E-2
5.809317041E0,-8.962452412E-3,-3.679074347E-3,1.001939774E-1,1.006612847E-1
5.814337562E0,-3.097876906E-2,-7.433794439E-3,1.420421600E-1,1.455710159E-1
5.819358083E0,-3.371605277E-2,-2.535187453E-2,1.882877350E-1,1.929553340E-1
5.824378604E0,-3.183296323E-2,-4.306603968E-2,2.389030457E-1,2.448319557E-1
5.829399125E0,-3.496775031E-2,-3.214316815E-2,2.701120377E-1,2.742561571E-1
5.834419646E0,-5.267575383E-2,-3.090585023E-2,2.915763855E-1,2.979038355E-1
5.839440166E0,-5.634605885E-2,-2.968038619E-2,2.938804626E-1,3.007017293E-1
5.844460687E0,-7.453602552E-2,-4.766367376E-2,2.819299698E-1,2.954859603E-1
5.849481208E0,-5.948624015E-2,-2.290906757E-2,2.653341293E-1,2.728839283E-1
5.854501729E0,-5.426144600E-2,-8.109658957E-3,2.536296844E-1,2.594958341E-1
5.859522250E0,-4.433211684E-2,-3.084644675E-3,2.372732162E-1,2.413989038E-1
5.864542771E0,-4.403290153E-2,-7.749058306E-3,2.020597458E-1,2.069470589E-1
5.869563291E0,-3.893688321E-2,-1.717388630E-2,1.861314774E-1,1.909344131E-1
5.874583812E0,-4.322883487E-2,1.146424562E-2,1.798267365E-1,1.853046579E-1
5.879604333E0,-4.273605347E-2,3.041933849E-2,1.783246994E-1,1.858800819E-1
5.884624854E0,-5.174481869E-2,6.529018283E-3,1.815834045E-1,1.889250834E-1
5.889645375E0,-3.208532929E-2,-7.612563670E-3,1.800632477E-1,1.830578942E-1
5.894665896E0,-4.097893834E-2,7.007256150E-3,1.833028793E-1,1.879582948E-1
5.899686416E0,-2.135828137E-2,1.680766046E-2,1.865167618E-1,1.884865408E-1
5.904706937E0,-2.084422112E-2,2.662816644E-2,1.944522858E-1,1.973707989E-1
5.909727458E0,-1.553544402E-2,-1.673720777E-3,1.880741119E-1,1.887220786E-1
5.914747979E0,-1.032221317E-2,8.246548474E-3,1.770019531E-1,1.774943522E-1
5.919768500E0,1.379165053E-2,1.818951964E-2,1.707735062E-1,1.722923639E-1
5.924789021E0,-4.981398582E-3,2.329944074E-2,1.645956039E-1,1.663111274E-1
5.929809541E0,-4.655867815E-3,2.846513689E-2,1.489744186E-1,1.517409587E-1
5.934830062E0,-4.230737686E-3,4.788604006E-2,1.287326813E-1,1.374157022E-1
5.939850583E0,-3.759652376E-3,3.854709119E-2,1.229019165E-1,1.288599795E-1
5.944871104E0,-1.268711686E-2,2.459020913E-2,1.313619614E-1,1.342445761E-1
5.949891625E0,-7.141858339E-3,2.019581199E-2,1.444940567E-1,1.460733014E-1
5.954912146E0,-3.952887654E-2,-8.057169616E-3,1.622600555E-1,1.671998077E-1
5.959932666E0,-5.760365725E-2,-2.935253084E-3,2.178726196E-1,2.253780722E-1
5.964953187E0,-6.613263488E-2,-2.757281065E-3,2.397842407E-1,2.487521057E-1
5.969973708E0,-7.484421134E-2,-7.580555975E-3,2.852621078E-1,2.950145606E-1
5.974994229E0,-7.919237018E-2,-7.917523384E-3,3.161277771E-1,3.259921627E-1
5.980014750E0,-8.861023188E-2,-1.805643737E-2,3.325004578E-1,3.445785288E-1
5.985035271E0,-7.461482286E-2,-2.371782809E-2,3.155078888E-1,3.250771217E-1
5.990055791E0,-8.478486538E-2,-2.014142275E-2,2.986640930E-1,3.111179692E-1
5.995076312E0,-6.183511019E-2,-1.194871217E-2,2.582244873E-1,2.657936012E-1
6.000096833E0,-4.397809505E-2,-8.724488318E-3,2.323713303E-1,2.366571881E-1
6.005117354E0,-3.112033010E-2,8.668765426E-3,2.114858627E-1,2.139389926E-1
6.010137875E0,-1.831945777E-2,2.116652578E-2,1.812772751E-1,1.834259382E-1
6.015158396E0,-8.259713650E-4,1.466801018E-2,1.465702057E-1,1.473046433E-1
6.020178916E0,2.377748489E-3,1.787191629E-2,1.263961792E-1,1.276755779E-1
6.025199437E0,2.005633712E-2,2.585209906E-2,1.253767014E-1,1.295758655E-1
6.030219958E0,1.895061135E-2,2.442011237E-2,1.243543625E-1,1.281384994E-1
6.035240479E0,3.220164776E-2,3.249693289E-2,1.328353882E-1,1.404928365E-1
6.040261000E0,2.159890532E-2,2.155980468E-2,1.364965439E-1,1.398665234E-1
6.045281521E0,1.587361097E-3,1.076478511E-2,1.353797913E-1,1.358163768E-1
6.050302041E0,-1.345708966E-2,-4.531979561E-3,1.200265884E-1,1.208636175E-1
6.055322562E0,-4.684865475E-3,-1.015325636E-2,1.143007278E-1,1.148463886E-1
6.060343083E0,-1.023206115E-2,3.160357475E-3,1.513576508E-1,1.517360253E-1
6.065363604E0,-6.287276745E-3,3.055727482E-2,1.691141129E-1,1.719676134E-1
6.070384125E0,-1.662096381E-2,1.493809372E-2,1.629800797E-1,1.645050438E-1
6.075404646E0,-7.874727249E-3,-5.350723863E-3,1.426515579E-1,1.429689076E-1
6.080425166E0,-3.899455070E-3,7.714059204E-3,1.224908829E-1,1.227954757E-1
6.085445687E0,-4.254078865E-2,1.122215390E-2,1.119899750E-1,1.203221091E-1
6.090466208E0,-3.807252645E-2,1.955170557E-2,9.682750702E-2,1.058647844E-1
6.095486729E0,-1.944652200E-2,2.327155694E-2,1.055364609E-1,1.098074549E-1
6.100507250E0,-3.416448832E-2,3.655780852E-2,9.992599487E-2,1.117537027E-1
6.105527771E0,-5.820527673E-2,2.134644985E-2,8.961296082E-2,1.089679215E-1
6.110548291E0,-5.350330472E-2,6.468329579E-3,8.888244629E-2,1.039448515E-1
6.115568812E0,-2.494451404E-2,1.081050560E-2,1.023988724E-1,1.059463302E-1
6.120589333E0,-2.986353636E-2,1.511462033E-2,1.158027649E-1,1.205427846E-1
6.125609854E0,-1.094767451E-2,1.458499581E-2,1.290922165E-1,1.303739776E-1
6.130630375E0,-2.537775040E-2,4.511546344E-3,1.327724457E-1,1.352512721E-1
6.135650896E0,-3.973880410E-2,1.351599023E-2,1.364240646E-1,1.427353494E-1
6.140671416E0,-3.508830070E-2,-6.043806672E-3,1.163063049E-1,1.216341770E-1
6.145691937E0,-3.037443757E-2,7.796999067E-3,1.105976105E-1,1.149575187E-1
6.150712458E0,-2.575114369E-2,7.379345596E-3,1.049385071E-1,1.083035845E-1
6.155732979E0,-1.646912098E-2,-7.229145616E-3,1.088266373E-1,1.103028987E-1
6.160753500E0,-1.655688882E-2,-1.686683670E-2,8.893203735E-2,9.201917200E-2
6.165774021E0,-2.614066005E-2,-1.677170396E-2,9.769535065E-2,1.025134416E-1
6.170794541E0,-6.999909878E-3,2.470318228E-3,9.688377380E-2,9.716772528E-2
6.175815062E0,-1.171022654E-2,7.407117635E-3,7.233619690E-2,7.365134200E-2
6.180835583E0,-1.638129354E-2,2.190226316E-2,7.648468018E-2,8.122784136E-2
6.185856104E0,2.728492022E-3,2.218116075E-2,5.210876465E-2,5.669895867E-2
6.190876625E0,7.536590099E-3,3.216343001E-2,5.642414093E-2,6.538325550E-2
6.195897146E0,2.857923508E-3,1.366848126E-2,4.645729065E-2,4.851056546E-2
6.200917666E0,1.266875863E-2,1.927518472E-2,2.706909180E-2,3.556354766E-2
6.205938187E0,-5.991041660E-3,5.347809196E-2,3.091812134E-3,5.390137477E-2
6.210958708E0,-5.244791508E-3,4.966609180E-2,-1.699447632E-3,4.997115803E-2
6.215979229E0,5.521476269E-4,3.659939766E-2,2.203083038E-2,4.272210509E-2
