t,x,y,z
0.71125,-0.000277931,0.000278255,0.00369443
0.7125,-0.00013202,-0.000218478,0.00562205
0.71375,-7.85228e-05,-0.000666779,0.00784027
0.715,-0.000195751,-0.00102561,0.0105953
0.71625,-0.000278192,-0.00108099,0.0125417
0.7175,-0.000291391,-0.000532388,0.0128784
0.71875,-0.000131062,-4.2008e-05,0.0115357
0.72,0.00040211,0.000323279,0.00658456
0.72125,0.000792963,0.000458536,0.00370039
0.7225,0.000852999,5.90978e-05,0.00562084
0.72375,0.00067014,-0.000367481,0.00718004
0.725,-0.000125091,-0.000862483,0.00782847
0.72625,-0.000696047,-0.00116247,0.00817635
0.7275,-0.000651924,-0.000927606,0.00769998
0.72875,-0.000416783,-0.000521302,0.00776316
0.73,0.000390193,0.000398242,0.00944157
0.73125,0.000904984,0.00102585,0.0105841
0.7325,0.000461167,0.000695662,0.00996866
0.73375,-4.22183e-05,0.00042811,0.00914091
0.735,-0.000760794,0.000386828,0.00754626
0.73625,-0.00116344,0.0003528,0.00598878
0.7375,-0.00030867,0.000347643,0.0045792
0.73875,0.000381939,0.000152227,0.00339278
0.74,0.000344517,-0.000886946,0.00319607
0.74125,0.000200906,-0.00169967,0.00265211
0.7425,-0.000471627,-0.00138445,0.000378602
0.74375,-0.00101418,-0.00104376,-0.00153957
