t,x,y,z
13.0988,5.57819e-05,2.65242e-05,0.00184257
13.1013,0.000160604,2.38261e-05,0.00122253
13.1038,0.000249465,8.02827e-06,0.000550709
13.1063,0.000421342,-2.39325e-05,-0.000521647
13.1088,0.000460656,-3.57533e-05,-0.00106647
13.1113,0.000510165,-4.92879e-05,-0.00160015
13.1139,0.000508043,-5.48759e-05,-0.00191264
13.1164,0.000580133,-6.4678e-05,-0.00253229
13.1189,0.000487931,-6.73162e-05,-0.00263086
13.1214,0.000264962,-8.05748e-05,-0.00307126
13.1239,0.000199673,-7.28337e-05,-0.00250231
13.1264,0.000171284,-5.27858e-05,-0.00109239
13.1289,0.000173125,-5.19399e-05,-0.000171041
13.1314,0.000271756,-8.16521e-05,0.00134082
13.1339,0.00021609,-6.21446e-05,0.00151145
13.1365,3.7613e-05,-1.17122e-05,0.000783653
13.139,2.21791e-05,7.11791e-06,0.000644219
13.1415,0.000109071,3.2793e-05,0.00114536
13.144,0.000113593,3.31819e-05,0.000920243
13.1465,0.000198783,1.69854e-05,0.000138376
13.149,9.20594e-05,2.06097e-05,-0.000373069
13.1515,-0.000152122,4.05042e-05,-0.00138661
13.154,-0.000277295,3.97458e-05,-0.00140554
13.1565,-0.000464141,3.70581e-05,-0.00106668
13.159,-0.00050611,2.57711e-05,-0.000431426
13.1616,-0.000468788,-8.79379e-06,0.00111881
13.1641,-0.000565918,-5.53265e-06,0.00139814
13.1666,-0.000938006,9.15191e-06,0.00110009
13.1691,-0.000928406,2.56277e-05,0.00073258
13.1716,-0.000919097,6.77229e-05,-0.000267919
13.1741,-0.000717831,6.71617e-05,-0.000294648
13.1766,-0.000325852,4.87717e-05,-1.88361e-05
13.1791,-0.000145146,4.62954e-05,0.000722871
13.1816,8.35735e-05,5.48365e-05,0.00265323
13.1841,0.000122331,4.96811e-05,0.00323402
13.1867,3.80201e-05,4.11949e-05,0.0041827
13.1892,8.30573e-05,3.09831e-05,0.00345012
13.1917,0.000228053,3.07994e-06,0.00130081
13.1942,0.000252805,1.07894e-05,3.20256e-05
13.1967,0.000208696,5.19424e-05,-0.00184337
13.1992,0.000271511,4.77102e-05,-0.00217923
13.2017,0.000513855,1.56005e-05,-0.0020165
13.2042,0.000490036,2.12093e-05,-0.00145887
13.2067,0.000340417,6.33436e-05,-0.000327064
13.2093,0.000293099,5.48173e-05,0.00030808
13.2118,0.000250423,2.61237e-05,0.00124046
13.2143,0.000253802,1.19149e-05,0.00137264
13.2168,0.000297262,-1.09368e-06,0.00124723
13.2193,0.000313957,-1.66174e-05,0.000910481
13.2218,0.00034982,-5.21727e-05,0.000178361
13.2243,0.000359367,-5.36994e-05,-5.19954e-05
13.2268,0.000366522,-4.43215e-05,1.22554e-06
13.2293,0.000403606,-4.15461e-05,-2.94874e-05
13.2318,0.000546724,-4.64716e-05,-4.66077e-05
13.2344,0.000559247,-3.81349e-05,-2.81877e-05
13.2369,0.000634728,-1.85892e-05,0.000647321
13.2394,0.000571513,-1.22941e-05,-1.04778e-06
13.2419,0.000538849,-1.34485e-06,-0.00225707
13.2444,0.000392998,-6.00805e-06,-0.00308478
13.2469,0.000232603,-2.23193e-05,-0.00428588
13.2494,1.13047e-05,-2.65483e-05,-0.00390574
13.2519,-0.00031567,-2.73504e-05,-0.0028315
13.2544,-0.000564524,-3.40038e-05,-0.00149369
13.2569,-0.00103453,-5.70923e-05,0.000984555
13.2595,-0.00115235,-5.47055e-05,0.0021044
13.262,-0.00134871,-4.82339e-05,0.00387834
13.2645,-0.00128616,-3.69837e-05,0.00352962
13.267,-0.00122893,-1.50518e-05,0.0018215
13.2695,-0.00105673,-9.04072e-06,0.000568411
13.272,-0.000886695,-5.99713e-06,-0.00147887
13.2745,-0.000642213,-5.18781e-06,-0.00206967
13.277,-0.000278931,-7.16458e-06,-0.00252662
13.2795,-6.45701e-05,-7.15528e-06,-0.00207476
13.2821,0.000235277,-1.20072e-05,-0.000891111
13.2846,0.000312419,-6.484e-06,-7.24024e-05
13.2871,0.000309604,6.01073e-06,0.00114912
13.2896,0.000326166,1.30192e-05,0.00159987
13.2921,0.000287868,2.75567e-05,0.00217441
