t,x,y,z
1.26963,-1.90051,22.8062,19.0051
1.27215,-3.80103,5.70153,-9.50256
1.27467,5.70154,24.7067,-28.5077
1.27719,-3.80095,1.90047,30.4076
1.27971,-15.2035,5.7013,45.6104
1.28223,-11.4024,3.80081,-26.6055
1.28475,9.50158,-3.80065,-19.0032
1.28727,3.80048,-1.90024,9.50118
1.28979,-9.5008,-20.9018,-7.60063
1.29231,-1.90008,3.80016,-26.6011
1.29483,17.1004,-15.2003,9.5002
1.29735,7.60001,-11.4,-3.8
1.29987,3.79993,1.89996,0
1.30239,0,-1.89996,-26.5995
1.30491,3.79993,3.79992,-18.9996
1.30743,3.80032,3.80033,28.5024
1.30995,-1.90032,7.60126,-15.2025
1.31247,11.4031,11.4031,-7.60204
1.31499,11.4031,0,1.90051
1.31751,-1.90051,3.80104,15.2041
1.32003,0,-3.80104,13.3036
1.32255,3.80102,-7.60204,20.9056
1.32507,3.80103,-11.4031,-11.4031
1.32759,-1.90047,1.90047,-5.70142
1.33011,3.80087,-13.303,9.50216
1.33263,0,-11.4024,3.80079
1.33515,9.50178,-7.60143,15.2028
1.33767,-13.3022,-7.60126,-1.90032
1.34019,1.90024,0,-26.6033
1.34271,3.80032,-3.80033,15.2013
1.34523,0,-9.5004,-7.60032
1.34775,-7.60001,15.2,-1.9
1.35027,0,1.89996,17.0997
1.35279,-3.79984,13.2995,-28.4988
1.35531,0,-1.89988,3.79977
1.35783,0,7.59938,22.7981
1.36035,-7.59923,-1.8998,9.49902
1.36287,0,-1.89981,-7.59922
1.36539,1.89981,3.79961,9.49902
1.36791,-7.59938,-3.79969,18.9984
1.37043,-9.501,-20.9022,-53.2055
1.37295,5.7006,11.4012,20.9022
1.37547,-5.7006,-32.3034,43.7046
1.37799,-17.1018,7.60079,-45.6047
1.38051,13.3014,1.90021,-3.80039
1.38303,1.9002,0,17.1018
1.38555,-9.501,0,-5.70059
1.38807,3.8004,11.4012,-20.9022
1.39059,19.002,-1.9002,-11.4012
1.39311,1.9002,-1.9002,38.0039
1.39563,-20.9026,3.80047,-3.80047
1.39815,-7.60143,1.90037,-22.8043
1.40067,3.80071,-5.70107,24.7046
1.40319,-1.90036,3.80071,30.4057
1.40571,-11.4021,1.90037,-22.8043
1.40823,7.60142,11.4021,-11.4021
1.41075,13.3025,0,7.60142
1.41327,-7.60142,7.60142,-7.60142
1.41579,-7.60143,-1.90036,-9.50177
1.41831,9.50178,-3.80071,-7.60142
1.42083,0,3.80071,28.5053
1.42335,-13.3025,-7.60143,-7.60142
1.42587,-7.60142,-7.60142,-17.1032
1.42839,5.70107,3.80071,15.2028
1.43091,-7.60142,-13.3025,-30.4057
1.43343,-3.80071,24.7046,-1.90036
1.43595,15.2028,-1.90035,24.7046
1.43847,-5.70107,26.605,5.70106
1.44099,5.70107,5.70108,-17.1032
1.44351,5.70107,7.60142,-55.1103
1.44603,5.70107,-1.90036,20.9039
1.44855,-13.3025,1.90035,15.2028
1.45107,-3.80071,0,-15.2028
1.45359,3.80064,-5.70095,7.60126
1.4561,3.80056,-13.3019,28.5041
1.45862,-5.70072,-5.70072,3.80047
1.46114,-1.9002,-11.4012,-1.9002
1.46366,3.80032,-15.2013,-13.3011
1.46618,7.60048,1.90012,19.0012
1.4687,-1.90008,13.3006,43.7018
1.47123,7.60033,3.80016,-7.60032
1.47375,13.3006,-5.70024,-87.4037
1.47627,13.3006,11.4005,7.60032
1.47879,1.90012,0,81.7051
1.48131,-3.8004,1.9002,3.8004
1.48383,3.80055,15.2022,-9.50138
1.48634,11.4017,-17.1025,-5.70083
1.48886,-7.60111,-5.70084,-7.6011
1.49138,5.70084,-13.3019,3.80055
1.4939,1.90028,-9.50138,-7.6011
1.49642,3.80056,-19.0028,3.80055
1.49894,5.70083,0,32.3047
1.50146,1.90028,-11.4017,-15.2022
1.50398,-1.90024,-3.80047,-49.4062
1.5065,7.60095,-3.80048,-3.80047
1.50902,5.70072,9.50119,13.3017
1.51154,-15.2016,0,-3.8004
1.51406,-3.80032,3.80033,-11.4009
1.51658,-1.90012,0,-13.3008
1.5191,-13.3008,3.80024,-1.90012
1.52162,3.80017,3.80016,11.4005
1.52414,-1.90004,1.90004,11.4002
1.52666,0,-3.8,22.8
1.52918,-1.89997,13.2997,37.9992
1.5317,-18.9992,-17.0993,-49.398
1.53423,7.5997,1.89992,-64.5974
1.53675,5.69977,-5.69978,51.2979
1.53927,-22.7991,-3.79985,43.6982
1.54179,-5.70001,-3.8,-43.7
1.54431,15.2013,-1.90016,3.80032
1.54683,3.80032,-20.9018,24.7021
1.54935,-13.3014,7.6008,-20.9022
1.55187,0,3.8004,-17.1018
1.55439,7.6008,-5.7006,1.9002
1.55691,-7.6008,5.7006,9.50099
1.55943,-3.8004,9.50099,5.70059
1.56195,-1.9002,-3.80039,3.8004
1.56447,-3.80032,1.90016,9.50079
1.56699,-1.90012,9.5006,17.1011
1.56951,5.70024,7.60033,7.60032
