"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.627717410E0,1.137245819E-2,2.005143911E-1,9.814431190E0,9.816485876E0
2.630236941E0,1.137245819E-2,1.813607812E-1,9.828796387E0,9.830476055E0
2.632756524E0,2.094926499E-2,1.813607812E-1,9.814431190E0,9.816129084E0
2.635276160E0,2.094926499E-2,1.717839688E-1,9.795277596E0,9.796806203E0
2.637795847E0,3.052607179E-2,1.526303589E-1,9.814431190E0,9.815665411E0
2.640315587E0,2.094926499E-2,1.622071713E-1,9.804854393E0,9.806218420E0
2.642835378E0,3.052607179E-2,1.478419602E-1,9.814431190E0,9.815592121E0
2.645355222E0,2.094926499E-2,1.334767491E-1,9.809642792E0,9.810573205E0
2.647875066E0,6.584054790E-3,1.238999367E-1,9.785700798E0,9.786487350E0
2.650394910E0,2.573766746E-2,1.143231317E-1,9.776124001E0,9.776826309E0
2.652914701E0,2.094926499E-2,1.191115379E-1,9.785700798E0,9.786448106E0
2.655433816E0,2.573766746E-2,1.286883354E-1,9.800065994E0,9.800944679E0
2.657952930E0,3.052607179E-2,1.286883354E-1,9.804854393E0,9.805746387E0
2.660472045E0,1.137245819E-2,1.286883354E-1,9.790489197E0,9.791341519E0
2.662991160E0,1.616086066E-2,1.382651478E-1,9.780912399E0,9.781902974E0
2.665510274E0,2.573766746E-2,1.526303589E-1,9.785700798E0,9.786924878E0
2.668029389E0,3.052607179E-2,1.478419602E-1,9.785700798E0,9.786865136E0
2.670548503E0,1.137245819E-2,1.382651478E-1,9.780912399E0,9.781896235E0
2.673067618E0,1.137245819E-2,1.478419602E-1,9.785700798E0,9.786824137E0
2.675586785E0,2.573766746E-2,1.430535465E-1,9.780912399E0,9.781992338E0
2.678106003E0,3.531447425E-2,1.430535465E-1,9.785700798E0,9.786810080E0
2.680625326E0,3.531447425E-2,1.526303589E-1,9.780912399E0,9.782166963E0
2.683144753E0,1.616086066E-2,1.478419602E-1,9.785700798E0,9.786830873E0
2.685664232E0,1.616086066E-2,1.430535465E-1,9.795277596E0,9.796335471E0
2.688183764E0,3.531447425E-2,1.430535465E-1,9.800065994E0,9.801173650E0
2.690703347E0,3.531447425E-2,1.430535465E-1,9.776124001E0,9.777234369E0
2.693222982E0,2.573766746E-2,1.622071713E-1,9.780912399E0,9.782291192E0
2.695742670E0,1.616086066E-2,1.622071713E-1,9.771335602E0,9.772695216E0
2.698262410E0,2.573766746E-2,1.574187577E-1,9.761758804E0,9.763061920E0
2.700782149E0,2.573766746E-2,1.669955701E-1,9.795277596E0,9.796734819E0
2.703301889E0,2.573766746E-2,1.717839688E-1,9.780912399E0,9.782454678E0
2.705821628E0,2.573766746E-2,1.622071713E-1,9.780912399E0,9.782291192E0
2.708341368E0,2.094926499E-2,1.765723825E-1,9.780912399E0,9.782528510E0
2.710861107E0,3.052607179E-2,1.717839688E-1,9.785700798E0,9.787256085E0
2.713380847E0,1.616086066E-2,1.717839688E-1,9.795277596E0,9.796797134E0
2.715900587E0,1.616086066E-2,2.005143911E-1,9.800065994E0,9.802130416E0
2.718420326E0,2.573766746E-2,2.053027898E-1,9.790489197E0,9.792675343E0
2.720940066E0,2.094926499E-2,2.053027898E-1,9.795277596E0,9.797451265E0
2.723459805E0,2.573766746E-2,2.148796022E-1,9.785700798E0,9.788093572E0
2.725979493E0,2.094926499E-2,2.148796022E-1,9.795277596E0,9.797656622E0
2.728499180E0,2.094926499E-2,2.148796022E-1,9.800065994E0,9.802443859E0
2.731018868E0,2.573766746E-2,2.244564146E-1,9.804854393E0,9.807456999E0
2.733538555E0,2.094926499E-2,2.340332121E-1,9.795277596E0,9.798095406E0
2.736058243E0,3.531447425E-2,2.292448133E-1,9.809642792E0,9.812384623E0
2.738577930E0,3.052607179E-2,2.148796022E-1,9.800065994E0,9.802469004E0
2.741097618E0,2.094926499E-2,2.196680009E-1,9.790489197E0,9.792975626E0
2.743617305E0,3.052607179E-2,2.388216257E-1,9.814431190E0,9.817383929E0
2.746136993E0,3.531447425E-2,2.292448133E-1,9.824007988E0,9.826745812E0
2.748656680E0,4.489128292E-2,2.436100245E-1,9.795277596E0,9.798409271E0
2.751176368E0,3.052607179E-2,2.483984232E-1,9.804854393E0,9.808047884E0
2.753696055E0,4.010287672E-2,2.436100245E-1,9.785700798E0,9.788814749E0
2.756215743E0,3.531447425E-2,2.483984232E-1,9.780912399E0,9.784129816E0
2.758735430E0,3.052607179E-2,2.292448133E-1,9.800065994E0,9.802794424E0
2.761255118E0,2.094926499E-2,2.388216257E-1,9.804854393E0,9.807784883E0
2.763774805E0,2.573766746E-2,2.340332121E-1,9.809642792E0,9.812467869E0
2.766294232E0,3.052607179E-2,2.340332121E-1,9.809642792E0,9.812481597E0
2.768813399E0,4.967968538E-2,2.388216257E-1,9.804854393E0,9.807888331E0
2.771332566E0,3.531447425E-2,2.436100245E-1,9.790489197E0,9.793583188E0
2.773851732E0,3.531447425E-2,2.579752207E-1,9.785700798E0,9.789164338E0
2.776370899E0,4.010287672E-2,2.483984232E-1,9.780912399E0,9.784148271E0
2.778890066E0,4.010287672E-2,2.340332121E-1,9.790489197E0,9.793368088E0
2.781409232E0,3.531447425E-2,2.340332121E-1,9.776124001E0,9.778988656E0
2.783928399E0,1.616086066E-2,2.244564146E-1,9.795277596E0,9.797862268E0
2.786447566E0,1.616086066E-2,2.388216257E-1,9.776124001E0,9.779054014E0
2.788966732E0,4.010287672E-2,2.244564146E-1,9.785700798E0,9.788356810E0
2.791485899E0,3.531447425E-2,2.100912035E-1,9.804854393E0,9.807168556E0
2.794005066E0,2.094926499E-2,1.909375787E-1,9.804854393E0,9.806735731E0
2.796524232E0,2.573766746E-2,1.861491799E-1,9.790489197E0,9.792292513E0
2.799043451E0,3.052607179E-2,2.005143911E-1,9.795277596E0,9.797377253E0
2.801562722E0,3.052607179E-2,1.861491799E-1,9.795277596E0,9.797093780E0
2.804082045E0,4.010287672E-2,1.861491799E-1,9.780912399E0,9.782765822E0
2.806601420E0,2.094926499E-2,1.957259923E-1,9.780912399E0,9.782892972E0
2.809120847E0,3.052607179E-2,1.861491799E-1,9.795277596E0,9.797093780E0
2.811640326E0,1.616086066E-2,1.861491799E-1,9.790489197E0,9.792272025E0
2.814159857E0,3.531447425E-2,1.909375787E-1,9.780912399E0,9.782839651E0
2.816679441E0,2.094926499E-2,1.813607812E-1,9.795277596E0,9.796978809E0
2.819199076E0,2.094926499E-2,1.669955701E-1,9.800065994E0,9.801511102E0
2.821718764E0,2.573766746E-2,1.717839688E-1,9.795277596E0,9.796817613E0
2.824238451E0,3.052607179E-2,1.622071713E-1,9.800065994E0,9.801455836E0
2.826758139E0,3.531447425E-2,1.717839688E-1,9.795277596E0,9.796847453E0
2.829277826E0,4.010287672E-2,1.765723825E-1,9.790489197E0,9.792163436E0
2.831797462E0,4.967968538E-2,1.765723825E-1,9.785700798E0,9.787419782E0
2.834316732E0,5.446808785E-2,1.717839688E-1,9.795277596E0,9.796935219E0
2.836836003E0,4.010287672E-2,1.574187577E-1,9.776124001E0,9.777473568E0
2.839355274E0,3.052607179E-2,1.574187577E-1,9.790489197E0,9.791802246E0
2.841874545E0,3.531447425E-2,1.526303589E-1,9.790489197E0,9.791742534E0
2.844393816E0,3.052607179E-2,1.574187577E-1,9.795277596E0,9.796590003E0
2.846913087E0,2.094926499E-2,1.765723825E-1,9.800065994E0,9.801678946E0
2.849432357E0,3.531447425E-2,1.669955701E-1,9.790489197E0,9.791976989E0
2.851951628E0,2.094926499E-2,1.574187577E-1,9.776124001E0,9.777413769E0
2.854470899E0,1.137245819E-2,1.765723825E-1,9.776124001E0,9.777725074E0
2.856990170E0,2.094926499E-2,1.765723825E-1,9.785700798E0,9.787316118E0
2.859509441E0,2.094926499E-2,1.909375787E-1,9.780912399E0,9.782798342E0
2.862028712E0,2.573766746E-2,1.909375787E-1,9.785700798E0,9.787597238E0
2.864547982E0,3.052607179E-2,1.909375787E-1,9.790489197E0,9.792398466E0
2.867067253E0,2.573766746E-2,1.765723825E-1,9.795277596E0,9.796902746E0
2.869586524E0,2.573766746E-2,1.765723825E-1,9.790489197E0,9.792115142E0
2.872105795E0,3.531447425E-2,1.813607812E-1,9.795277596E0,9.797020058E0
2.874625066E0,3.052607179E-2,2.005143911E-1,9.790489197E0,9.792589881E0
2.877144337E0,3.052607179E-2,1.957259923E-1,9.780912399E0,9.782918167E0
2.879663607E0,3.531447425E-2,2.005143911E-1,9.790489197E0,9.792605978E0
2.882182878E0,2.573766746E-2,2.053027898E-1,9.785700798E0,9.787888014E0
2.884702149E0,1.616086066E-2,2.100912035E-1,9.780912399E0,9.783181837E0
2.887221420E0,3.052607179E-2,2.148796022E-1,9.795277596E0,9.797681780E0
2.889740691E0,3.531447425E-2,2.148796022E-1,9.790489197E0,9.792910654E0
2.892259962E0,4.967968538E-2,2.196680009E-1,9.800065994E0,9.802653498E0
2.894779232E0,4.010287672E-2,2.244564146E-1,9.809642792E0,9.812292323E0
2.897298503E0,2.094926499E-2,2.100912035E-1,9.800065994E0,9.802340061E0
2.899817774E0,1.616086066E-2,2.100912035E-1,9.785700798E0,9.787969125E0
2.902336941E0,4.010287672E-2,2.196680009E-1,9.795277596E0,9.797822485E0
2.904856107E0,3.052607179E-2,2.388216257E-1,9.780912399E0,9.783875253E0
2.907375274E0,2.573766746E-2,2.292448133E-1,9.800065994E0,9.802780682E0
2.909894441E0,2.094926499E-2,2.388216257E-1,9.785700798E0,9.788637022E0
2.912413607E0,4.010287672E-2,2.244564146E-1,9.780912399E0,9.783569711E0
2.914932774E0,3.531447425E-2,2.436100245E-1,9.800065994E0,9.803156963E0
2.917451941E0,3.052607179E-2,2.340332121E-1,9.804854393E0,9.807694584E0
2.919971107E0,3.052607179E-2,2.148796022E-1,9.804854393E0,9.807256230E0
2.922490274E0,4.010287672E-2,2.244564146E-1,9.790489197E0,9.793143910E0
2.925009493E0,3.052607179E-2,2.196680009E-1,9.795277596E0,9.797787967E0
2.927528764E0,2.573766746E-2,2.196680009E-1,9.790489197E0,9.792987040E0
2.930048035E0,1.616086066E-2,2.148796022E-1,9.780912399E0,9.783285838E0
2.932567305E0,2.094926499E-2,2.196680009E-1,9.790489197E0,9.792975626E0
2.935086576E0,1.137245819E-2,2.196680009E-1,9.780912399E0,9.783385443E0
2.937605795E0,2.094926499E-2,2.292448133E-1,9.771335602E0,9.774046833E0
2.940124857E0,1.616086066E-2,2.244564146E-1,9.795277596E0,9.797862268E0
2.942643920E0,2.573766746E-2,2.100912035E-1,9.790489197E0,9.792776902E0
2.945162982E0,4.967968538E-2,2.196680009E-1,9.790489197E0,9.793079230E0
2.947682045E0,4.010287672E-2,2.148796022E-1,9.780912399E0,9.783354683E0
2.950201107E0,3.052607179E-2,2.100912035E-1,9.824007988E0,9.826301598E0
2.952720170E0,2.573766746E-2,2.148796022E-1,9.824007988E0,9.826391434E0
2.955239232E0,3.531447425E-2,2.196680009E-1,9.814431190E0,9.816952721E0
2.957758295E0,4.010287672E-2,2.100912035E-1,9.795277596E0,9.797612450E0
2.960277357E0,2.573766746E-2,2.053027898E-1,9.819219589E0,9.821399340E0
2.962796420E0,3.052607179E-2,2.005143911E-1,9.814431190E0,9.816526751E0
2.965315482E0,4.010287672E-2,2.005143911E-1,9.790489197E0,9.792624417E0
2.967834545E0,4.489128292E-2,2.148796022E-1,9.790489197E0,9.792949871E0
2.970353660E0,3.531447425E-2,2.100912035E-1,9.795277596E0,9.797594021E0
2.972872826E0,3.531447425E-2,2.053027898E-1,9.780912399E0,9.783130568E0
2.975392045E0,2.094926499E-2,2.005143911E-1,9.780912399E0,9.782989945E0
2.977911368E0,3.531447425E-2,2.005143911E-1,9.795277596E0,9.797393342E0
2.980430795E0,2.573766746E-2,1.909375787E-1,9.771335602E0,9.773234829E0
2.982950326E0,2.573766746E-2,1.909375787E-1,9.790489197E0,9.792384709E0
2.985469962E0,2.094926499E-2,2.005143911E-1,9.776124001E0,9.778202563E0
2.987989701E0,1.137245819E-2,1.909375787E-1,9.785700798E0,9.787570005E0
2.990509545E0,1.616086066E-2,1.861491799E-1,9.800065994E0,9.801847080E0
2.993029441E0,2.094926499E-2,1.813607812E-1,9.800065994E0,9.801766376E0
2.995549389E0,3.531447425E-2,1.861491799E-1,9.809642792E0,9.811472383E0
2.998069337E0,2.094926499E-2,1.909375787E-1,9.795277596E0,9.797160773E0
3.000589076E0,2.094926499E-2,2.053027898E-1,9.800065994E0,9.802238601E0
3.003108139E0,2.094926499E-2,2.005143911E-1,9.780912399E0,9.782989945E0
3.005627149E0,2.573766746E-2,1.957259923E-1,9.785700798E0,9.787691822E0
3.008146160E0,3.531447425E-2,1.861491799E-1,9.804854393E0,9.806684878E0
3.010665170E0,4.489128292E-2,1.909375787E-1,9.800065994E0,9.802028661E0
3.013184180E0,4.489128292E-2,2.005143911E-1,9.790489197E0,9.792645197E0
3.015703243E0,4.010287672E-2,1.957259923E-1,9.800065994E0,9.802102346E0
3.018222357E0,4.010287672E-2,2.053027898E-1,9.814431190E0,9.816660179E0
3.020741576E0,3.052607179E-2,2.100912035E-1,9.800065994E0,9.802365207E0
3.023260899E0,4.489128292E-2,2.053027898E-1,9.795277596E0,9.797531711E0
3.025780326E0,3.531447425E-2,2.100912035E-1,9.795277596E0,9.797594021E0
3.028299857E0,2.573766746E-2,2.053027898E-1,9.795277596E0,9.797462673E0
3.030819441E0,1.137245819E-2,2.053027898E-1,9.790489197E0,9.792648124E0
3.033339076E0,1.616086066E-2,2.100912035E-1,9.800065994E0,9.802330997E0
3.035858764E0,3.052607179E-2,2.196680009E-1,9.795277596E0,9.797787967E0
3.038378503E0,2.573766746E-2,2.005143911E-1,9.804854393E0,9.806938264E0
3.040898243E0,3.531447425E-2,2.005143911E-1,9.785700798E0,9.787818615E0
3.043418035E0,4.010287672E-2,2.100912035E-1,9.790489197E0,9.792825193E0
3.045937826E0,1.616086066E-2,1.813607812E-1,9.804854393E0,9.806544885E0
3.048457618E0,2.573766746E-2,2.053027898E-1,9.800065994E0,9.802250005E0
3.050977410E0,3.052607179E-2,2.196680009E-1,9.804854393E0,9.807362313E0
3.053497201E0,3.531447425E-2,2.196680009E-1,9.800065994E0,9.802591220E0
3.056016628E0,4.010287672E-2,2.244564146E-1,9.790489197E0,9.793143910E0
3.058536003E0,4.010287672E-2,2.292448133E-1,9.776124001E0,9.778893695E0
3.061055378E0,4.010287672E-2,2.244564146E-1,9.795277596E0,9.797931011E0
3.063574753E0,3.052607179E-2,2.148796022E-1,9.780912399E0,9.783320114E0
3.066094128E0,3.531447425E-2,2.005143911E-1,9.776124001E0,9.778243892E0
3.068613503E0,2.573766746E-2,2.196680009E-1,9.766547203E0,9.769051168E0
3.071132878E0,2.573766746E-2,2.292448133E-1,9.776124001E0,9.778845335E0
3.073652253E0,4.010287672E-2,2.148796022E-1,9.790489197E0,9.792929092E0
3.076171628E0,4.010287672E-2,2.148796022E-1,9.776124001E0,9.778567480E0
3.078691003E0,3.531447425E-2,2.244564146E-1,9.785700798E0,9.788338363E0
3.081210378E0,3.531447425E-2,2.148796022E-1,9.785700798E0,9.788123439E0
3.083729753E0,5.446808785E-2,2.100912035E-1,9.795277596E0,9.797681780E0
3.086249180E0,4.010287672E-2,2.196680009E-1,9.776124001E0,9.778673875E0
3.088768660E0,2.573766746E-2,2.005143911E-1,9.780912399E0,9.783001370E0
3.091288191E0,2.094926499E-2,2.005143911E-1,9.790489197E0,9.792564710E0
3.093807774E0,3.531447425E-2,2.053027898E-1,9.795277596E0,9.797492512E0
3.096327357E0,3.052607179E-2,2.005143911E-1,9.785700798E0,9.787802510E0
3.098846941E0,2.094926499E-2,2.053027898E-1,9.804854393E0,9.807025939E0
3.101366524E0,4.489128292E-2,2.148796022E-1,9.809642792E0,9.812098663E0
3.103886107E0,3.531447425E-2,2.148796022E-1,9.795277596E0,9.797697869E0
3.106405691E0,4.489128292E-2,2.100912035E-1,9.785700798E0,9.788058727E0
3.108925274E0,3.052607179E-2,2.100912035E-1,9.790489197E0,9.792790658E0
3.111444805E0,2.094926499E-2,2.100912035E-1,9.795277596E0,9.797552774E0
3.113964232E0,2.094926499E-2,2.196680009E-1,9.800065994E0,9.802549994E0
3.116483555E0,2.573766746E-2,2.053027898E-1,9.804854393E0,9.807037337E0
3.119002878E0,2.573766746E-2,2.100912035E-1,9.814431190E0,9.816713316E0
3.121522201E0,2.094926499E-2,2.148796022E-1,9.795277596E0,9.797656622E0
3.124041524E0,2.094926499E-2,2.100912035E-1,9.785700798E0,9.787978203E0
3.126560847E0,1.137245819E-2,2.005143911E-1,9.795277596E0,9.797336298E0
3.129080222E0,2.573766746E-2,1.861491799E-1,9.814431190E0,9.816230108E0
3.131599649E0,1.616086066E-2,1.957259923E-1,9.809642792E0,9.811608509E0
3.134119128E0,1.616086066E-2,2.148796022E-1,9.795277596E0,9.797647554E0
3.136638607E0,2.094926499E-2,2.005143911E-1,9.809642792E0,9.811714254E0
3.139158139E0,1.616086066E-2,1.957259923E-1,9.824007988E0,9.825970832E0
3.141677670E0,4.489128292E-2,2.053027898E-1,9.800065994E0,9.802319009E0
3.144197253E0,3.052607179E-2,2.053027898E-1,9.819219589E0,9.821413056E0
3.146716889E0,2.094926499E-2,1.861491799E-1,9.800065994E0,9.801856145E0
3.149236524E0,4.010287672E-2,2.005143911E-1,9.800065994E0,9.802199128E0
3.151756160E0,3.531447425E-2,2.100912035E-1,9.809642792E0,9.811955826E0
3.154275795E0,3.531447425E-2,2.148796022E-1,9.814431190E0,9.816846742E0
3.156795430E0,3.531447425E-2,2.196680009E-1,9.795277596E0,9.797804056E0
3.159315066E0,4.010287672E-2,2.148796022E-1,9.785700798E0,9.788141887E0
3.161834701E0,2.094926499E-2,2.148796022E-1,9.790489197E0,9.792869387E0
3.164354337E0,2.573766746E-2,2.100912035E-1,9.804854393E0,9.807138747E0
3.166873972E0,2.094926499E-2,2.053027898E-1,9.785700798E0,9.787876594E0
3.169393607E0,2.094926499E-2,2.100912035E-1,9.780912399E0,9.783190919E0
3.171913243E0,2.573766746E-2,2.053027898E-1,9.780912399E0,9.783100686E0
3.174432878E0,1.137245819E-2,2.196680009E-1,9.800065994E0,9.802534206E0
3.176952045E0,2.573766746E-2,2.005143911E-1,9.795277596E0,9.797363504E0
3.179471212E0,2.094926499E-2,1.909375787E-1,9.780912399E0,9.782798342E0
3.181990378E0,2.094926499E-2,2.005143911E-1,9.780912399E0,9.782989945E0
3.184509545E0,2.094926499E-2,1.813607812E-1,9.776124001E0,9.777828546E0
3.187028712E0,6.584054790E-3,1.813607812E-1,9.785700798E0,9.787383470E0
3.189547878E0,1.137245819E-2,1.909375787E-1,9.776124001E0,9.777995038E0
3.192067045E0,1.616086066E-2,1.765723825E-1,9.780912399E0,9.782519427E0
3.194586212E0,2.094926499E-2,1.813607812E-1,9.785700798E0,9.787403676E0
3.197105378E0,1.616086066E-2,1.813607812E-1,9.800065994E0,9.801757312E0
3.199624597E0,1.795651275E-3,1.861491799E-1,9.785700798E0,9.787471321E0
3.202143868E0,1.616086066E-2,1.909375787E-1,9.776124001E0,9.778001780E0
3.204663243E0,3.052607179E-2,1.717839688E-1,9.766547203E0,9.768105540E0
3.207182722E0,1.616086066E-2,1.861491799E-1,9.766547203E0,9.768334401E0
3.209702305E0,2.094926499E-2,2.005143911E-1,9.790489197E0,9.792564710E0
3.212221993E0,2.094926499E-2,1.909375787E-1,9.790489197E0,9.792373295E0
3.214741732E0,1.137245819E-2,1.717839688E-1,9.800065994E0,9.801578065E0
3.217261524E0,2.573766746E-2,1.813607812E-1,9.785700798E0,9.787415096E0
3.219781368E0,1.137245819E-2,1.765723825E-1,9.785700798E0,9.787300304E0
3.222301212E0,2.573766746E-2,1.622071713E-1,9.776124001E0,9.777503468E0
3.224821055E0,2.573766746E-2,1.574187577E-1,9.795277596E0,9.796576252E0
3.227340847E0,2.094926499E-2,1.574187577E-1,9.800065994E0,9.801352612E0
3.229860430E0,6.584054790E-3,1.478419602E-1,9.804854393E0,9.805971153E0
3.232380014E0,2.573766746E-2,1.526303589E-1,9.800065994E0,9.801288280E0
3.234899597E0,3.052607179E-2,1.526303589E-1,9.804854393E0,9.806089819E0
3.237419180E0,1.616086066E-2,1.574187577E-1,9.809642792E0,9.810919098E0
3.239938764E0,1.137245819E-2,1.526303589E-1,9.790489197E0,9.791685456E0
3.242458347E0,3.531447425E-2,1.622071713E-1,9.785700798E0,9.787108786E0
3.244977930E0,2.573766746E-2,1.669955701E-1,9.800065994E0,9.801522506E0
3.247497253E0,1.137245819E-2,1.622071713E-1,9.800065994E0,9.801414897E0
3.250016576E0,3.052607179E-2,1.574187577E-1,9.790489197E0,9.791802246E0
3.252535847E0,2.094926499E-2,1.622071713E-1,9.776124001E0,9.777492036E0
3.255055118E0,2.094926499E-2,1.526303589E-1,9.809642792E0,9.810852491E0
3.257574180E0,2.094926499E-2,1.526303589E-1,9.780912399E0,9.782125651E0
3.260093243E0,2.573766746E-2,1.574187577E-1,9.776124001E0,9.777425201E0
3.262612305E0,3.531447425E-2,1.574187577E-1,9.771335602E0,9.772667354E0
3.265131368E0,4.010287672E-2,1.669955701E-1,9.790489197E0,9.791995429E0
3.267650430E0,4.489128292E-2,1.717839688E-1,9.804854393E0,9.806461881E0
3.270169493E0,4.010287672E-2,1.765723825E-1,9.785700798E0,9.787375856E0
3.272688555E0,4.967968538E-2,1.574187577E-1,9.780912399E0,9.782305255E0
3.275207618E0,4.010287672E-2,1.478419602E-1,9.790489197E0,9.791687505E0
3.277726680E0,4.489128292E-2,1.669955701E-1,9.785700798E0,9.787228559E0
3.280245743E0,4.967968538E-2,1.717839688E-1,9.785700798E0,9.787334566E0
3.282764805E0,4.010287672E-2,1.622071713E-1,9.771335602E0,9.772764136E0
3.285283868E0,3.531447425E-2,1.717839688E-1,9.780912399E0,9.782484562E0
3.287802982E0,2.573766746E-2,1.813607812E-1,9.780912399E0,9.782627537E0
3.290322149E0,3.052607179E-2,1.909375787E-1,9.790489197E0,9.792398466E0
3.292841368E0,3.531447425E-2,1.957259923E-1,9.804854393E0,9.806871338E0
3.295360639E0,2.094926499E-2,1.813607812E-1,9.790489197E0,9.792191242E0
3.297879962E0,2.573766746E-2,1.957259923E-1,9.795277596E0,9.797266673E0
3.300399337E0,3.052607179E-2,1.957259923E-1,9.800065994E0,9.802067843E0
3.302918764E0,2.573766746E-2,1.909375787E-1,9.804854393E0,9.806747129E0
3.305438243E0,1.616086066E-2,1.765723825E-1,9.795277596E0,9.796882267E0
3.307957722E0,1.616086066E-2,1.861491799E-1,9.809642792E0,9.811422139E0
3.310477201E0,1.616086066E-2,1.957259923E-1,9.824007988E0,9.825970832E0
3.312996680E0,2.573766746E-2,2.053027898E-1,9.814431190E0,9.816612005E0
3.315516160E0,3.531447425E-2,2.005143911E-1,9.824007988E0,9.826117549E0
3.318035639E0,3.052607179E-2,2.005143911E-1,9.814431190E0,9.816526751E0
3.320554962E0,3.531447425E-2,2.053027898E-1,9.819219589E0,9.821429106E0
3.323074285E0,4.967968538E-2,2.005143911E-1,9.828796387E0,9.830967018E0
3.325593399E0,2.094926499E-2,2.244564146E-1,9.824007988E0,9.826594146E0
3.328112514E0,1.137245819E-2,2.244564146E-1,9.824007988E0,9.826578395E0
3.330631628E0,6.584054790E-3,2.388216257E-1,9.824007988E0,9.826912642E0
3.333150743E0,-2.992752008E-3,2.388216257E-1,9.824007988E0,9.826910892E0
3.335669910E0,1.137245819E-2,2.244564146E-1,9.824007988E0,9.826578395E0
3.338189128E0,1.137245819E-2,2.244564146E-1,9.828796387E0,9.831365542E0
3.340708399E0,1.137245819E-2,2.244564146E-1,9.833584785E0,9.836152690E0
3.343227722E0,2.094926499E-2,2.148796022E-1,9.809642792E0,9.812018336E0
3.345747097E0,1.616086066E-2,2.340332121E-1,9.790489197E0,9.793299313E0
3.348266524E0,2.094926499E-2,2.388216257E-1,9.780912399E0,9.783850060E0
3.350786003E0,2.094926499E-2,2.340332121E-1,9.790489197E0,9.793308385E0
3.353305482E0,1.616086066E-2,2.340332121E-1,9.776124001E0,9.778938245E0
3.355824962E0,1.616086066E-2,2.388216257E-1,9.780912399E0,9.783840979E0
3.358344441E0,2.573766746E-2,2.292448133E-1,9.766547203E0,9.769271205E0
3.360863920E0,2.573766746E-2,2.292448133E-1,9.771335602E0,9.774058269E0
3.363383451E0,3.531447425E-2,2.244564146E-1,9.776124001E0,9.778764148E0
3.365903035E0,4.489128292E-2,2.244564146E-1,9.776124001E0,9.778803423E0
3.368422670E0,4.967968538E-2,2.196680009E-1,9.761758804E0,9.764356459E0
3.370942357E0,3.052607179E-2,2.292448133E-1,9.747393608E0,9.750136777E0
3.373462097E0,3.052607179E-2,2.196680009E-1,9.756970406E0,9.759490631E0
3.375981889E0,5.446808785E-2,2.148796022E-1,9.756970406E0,9.759488281E0
3.378501680E0,4.967968538E-2,2.100912035E-1,9.766547203E0,9.768932933E0
3.381021472E0,4.967968538E-2,2.005143911E-1,9.766547203E0,9.768731666E0
3.383541264E0,4.967968538E-2,1.909375787E-1,9.771335602E0,9.773327206E0
3.386060743E0,5.446808785E-2,2.005143911E-1,9.780912399E0,9.783119142E0
3.388580170E0,4.967968538E-2,2.292448133E-1,9.785700798E0,9.788511703E0
3.391099597E0,4.010287672E-2,2.148796022E-1,9.780912399E0,9.783354683E0
3.393619024E0,4.967968538E-2,2.005143911E-1,9.785700798E0,9.787880986E0
3.396138451E0,5.446808785E-2,1.861491799E-1,9.780912399E0,9.782835256E0
3.398657878E0,5.925649032E-2,1.957259923E-1,9.776124001E0,9.778262651E0
3.401177149E0,5.925649032E-2,1.813607812E-1,9.771335602E0,9.773198172E0
3.403696264E0,4.967968538E-2,1.909375787E-1,9.785700798E0,9.787689479E0
3.406215378E0,4.489128292E-2,1.909375787E-1,9.790489197E0,9.792453783E0
3.408734493E0,4.967968538E-2,1.861491799E-1,9.785700798E0,9.787597238E0
3.411253607E0,5.925649032E-2,1.813607812E-1,9.790489197E0,9.792348124E0
3.413772722E0,4.010287672E-2,1.669955701E-1,9.804854393E0,9.806358418E0
3.416291837E0,4.010287672E-2,1.669955701E-1,9.800065994E0,9.801570754E0
3.418810951E0,5.446808785E-2,1.765723825E-1,9.790489197E0,9.792232804E0
3.421330118E0,5.446808785E-2,1.669955701E-1,9.795277596E0,9.796852426E0
3.423849337E0,5.446808785E-2,1.669955701E-1,9.809642792E0,9.811215317E0
3.426368607E0,5.446808785E-2,1.622071713E-1,9.804854393E0,9.806347312E0
3.428887930E0,4.010287672E-2,1.622071713E-1,9.809642792E0,9.811065748E0
3.431407305E0,4.967968538E-2,1.622071713E-1,9.800065994E0,9.801534203E0
3.433926732E0,4.010287672E-2,1.574187577E-1,9.804854393E0,9.806200007E0
3.436446160E0,3.531447425E-2,1.622071713E-1,9.800065994E0,9.801471919E0
3.438965587E0,4.010287672E-2,1.717839688E-1,9.809642792E0,9.811228755E0
3.441485014E0,2.573766746E-2,1.717839688E-1,9.814431190E0,9.815968202E0
3.444004493E0,4.010287672E-2,1.717839688E-1,9.819219589E0,9.820804005E0
3.446524024E0,5.446808785E-2,1.717839688E-1,9.824007988E0,9.825660764E0
3.449043555E0,3.531447425E-2,1.669955701E-1,9.833584785E0,9.835066058E0
3.451563087E0,3.052607179E-2,1.622071713E-1,9.800065994E0,9.801455836E0
3.454082618E0,3.531447425E-2,1.478419602E-1,9.776124001E0,9.777305602E0
3.456602149E0,4.010287672E-2,1.574187577E-1,9.780912399E0,9.782261306E0
3.459121680E0,3.052607179E-2,1.526303589E-1,9.790489197E0,9.791726435E0
