"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.081801103E0,1.023521200E-1,3.920505345E-1,9.733028412E0,9.741458907E0
4.084320686E0,8.319851011E-2,4.016273320E-1,9.728240013E0,9.736882471E0
4.086840322E0,1.071405262E-1,3.920505345E-1,9.752182007E0,9.760647346E0
4.089360009E0,1.167173311E-1,3.824737072E-1,9.742605209E0,9.750808445E0
4.091879749E0,9.277531505E-2,3.728969097E-1,9.752182007E0,9.759749651E0
4.094399592E0,9.277531505E-2,3.728969097E-1,9.752182007E0,9.759749651E0
4.096919540E0,9.756372124E-2,3.681085110E-1,9.776124001E0,9.783538370E0
4.099439592E0,1.023521200E-1,3.681085110E-1,9.761758804E0,9.769233071E0
4.101959749E0,1.215057373E-1,3.489548862E-1,9.761758804E0,9.768749567E0
4.104480009E0,1.215057373E-1,3.537433147E-1,9.752182007E0,9.759352021E0
4.107000374E0,1.167173311E-1,3.441664875E-1,9.761758804E0,9.768521304E0
4.109520842E0,1.215057373E-1,3.633201122E-1,9.766547203E0,9.774057981E0
4.112041415E0,1.262941360E-1,3.585317135E-1,9.780912399E0,9.788296203E0
4.114562092E0,1.167173311E-1,3.537433147E-1,9.804854393E0,9.811927789E0
4.117082874E0,1.215057373E-1,3.441664875E-1,9.795277596E0,9.802075157E0
4.119603707E0,1.071405262E-1,3.298012912E-1,9.790489197E0,9.796628333E0
4.122124592E0,1.119289324E-1,3.250128925E-1,9.800065994E0,9.806092747E0
4.124645478E0,1.215057373E-1,3.250128925E-1,9.819219589E0,9.825348359E0
4.127166363E0,1.215057373E-1,3.154360652E-1,9.809642792E0,9.815465107E0
4.129686467E0,1.119289324E-1,3.058592677E-1,9.819219589E0,9.824619653E0
4.132206363E0,1.023521200E-1,3.010708690E-1,9.809642792E0,9.814795532E0
4.134726051E0,1.167173311E-1,3.058592677E-1,9.824007988E0,9.829461113E0
4.137245738E0,1.215057373E-1,3.058592677E-1,9.838373184E0,9.843876292E0
4.139765426E0,1.023521200E-1,2.962824702E-1,9.852738380E0,9.857723513E0
4.142285113E0,9.277531505E-2,2.771288455E-1,9.833584785E0,9.837926478E0
4.144804801E0,8.319851011E-2,2.675520480E-1,9.838373184E0,9.842362166E0
4.147324540E0,1.071405262E-1,2.675520480E-1,9.804854393E0,9.809089298E0
4.149844332E0,8.798690885E-2,2.531868219E-1,9.824007988E0,9.827663924E0
4.152364176E0,9.277531505E-2,2.483984232E-1,9.824007988E0,9.827585766E0
4.154884072E0,8.798690885E-2,2.483984232E-1,9.804854393E0,9.808395034E0
4.157404020E0,8.319851011E-2,2.483984232E-1,9.800065994E0,9.803566558E0
4.159924020E0,8.798690885E-2,2.531868219E-1,9.804854393E0,9.808517469E0
4.162444072E0,7.841010392E-2,2.292448133E-1,9.795277596E0,9.798273547E0
4.164964124E0,7.362170517E-2,2.340332121E-1,9.809642792E0,9.812710298E0
4.167484176E0,8.319851011E-2,2.436100245E-1,9.804854393E0,9.808233149E0
4.170004228E0,8.319851011E-2,2.244564146E-1,9.814431190E0,9.817350063E0
4.172524280E0,7.362170517E-2,2.340332121E-1,9.790489197E0,9.793562703E0
4.175044332E0,7.362170517E-2,2.531868219E-1,9.771335602E0,9.774892489E0
4.177564384E0,7.362170517E-2,2.340332121E-1,9.761758804E0,9.764841353E0
4.180084176E0,7.841010392E-2,2.436100245E-1,9.756970406E0,9.760326095E0
4.182603915E0,9.756372124E-2,2.531868219E-1,9.790489197E0,9.794248361E0
4.185123499E0,8.798690885E-2,2.579752207E-1,9.790489197E0,9.794282599E0
4.187643082E0,9.756372124E-2,2.483984232E-1,9.785700798E0,9.789339128E0
4.190162665E0,7.841010392E-2,2.340332121E-1,9.780912399E0,9.784026117E0
4.192682249E0,7.841010392E-2,2.483984232E-1,9.800065994E0,9.803527090E0
4.195201832E0,8.319851011E-2,2.483984232E-1,9.785700798E0,9.789206499E0
4.197721415E0,9.756372124E-2,2.340332121E-1,9.795277596E0,9.798558741E0
4.200240999E0,9.277531505E-2,2.436100245E-1,9.776124001E0,9.779598845E0
4.202760582E0,1.023521200E-1,2.579752207E-1,9.780912399E0,9.784849234E0
4.205280217E0,9.277531505E-2,2.579752207E-1,9.785700798E0,9.789540264E0
4.207799905E0,9.756372124E-2,2.723404467E-1,9.800065994E0,9.804334832E0
4.210319697E0,1.071405262E-1,2.627636492E-1,9.800065994E0,9.804173464E0
4.212839592E0,1.119289324E-1,2.675520480E-1,9.800065994E0,9.804356464E0
4.215359592E0,1.023521200E-1,2.723404467E-1,9.800065994E0,9.804383651E0
4.217879697E0,8.319851011E-2,2.723404467E-1,9.814431190E0,9.818561550E0
4.220399905E0,7.841010392E-2,2.771288455E-1,9.838373184E0,9.842587843E0
4.222920165E0,8.798690885E-2,2.819172442E-1,9.824007988E0,9.828446061E0
4.225440478E0,1.023521200E-1,2.914940715E-1,9.809642792E0,9.814506429E0
4.227960790E0,8.798690885E-2,3.010708690E-1,9.819219589E0,9.824228148E0
4.230481103E0,8.798690885E-2,2.771288455E-1,9.824007988E0,9.828309877E0
4.233001259E0,6.404489279E-2,2.914940715E-1,9.814431190E0,9.818967875E0
4.235521259E0,6.404489279E-2,2.962824702E-1,9.814431190E0,9.819111194E0
4.238041259E0,6.404489279E-2,3.010708690E-1,9.804854393E0,9.809684760E0
4.240561155E0,7.362170517E-2,3.106476665E-1,9.809642792E0,9.814836414E0
4.243081051E0,6.883329898E-2,3.345896900E-1,9.800065994E0,9.806017631E0
4.245600947E0,5.925649032E-2,3.345896900E-1,9.766547203E0,9.772456491E0
4.248120895E0,5.925649032E-2,3.250128925E-1,9.785700798E0,9.791275955E0
4.250640895E0,6.404489279E-2,3.537433147E-1,9.804854393E0,9.811442593E0
4.253160947E0,6.404489279E-2,3.585317135E-1,9.795277596E0,9.802046210E0
4.255681051E0,4.967968538E-2,3.393780887E-1,9.776124001E0,9.782139134E0
4.258201207E0,5.925649032E-2,3.345896900E-1,9.766547203E0,9.772456491E0
4.260721415E0,4.967968538E-2,3.537433147E-1,9.776124001E0,9.782648050E0
4.263241624E0,5.925649032E-2,3.441664875E-1,9.756970406E0,9.763218393E0
4.265761832E0,6.404489279E-2,3.537433147E-1,9.761758804E0,9.768376069E0
4.268282040E0,6.883329898E-2,3.537433147E-1,9.752182007E0,9.758838366E0
4.270802249E0,5.925649032E-2,3.537433147E-1,9.747393608E0,9.753990353E0
4.273322457E0,6.404489279E-2,3.585317135E-1,9.752182007E0,9.758980512E0
4.275842665E0,6.883329898E-2,3.537433147E-1,9.766547203E0,9.773193778E0
4.278362874E0,7.841010392E-2,3.441664875E-1,9.761758804E0,9.768138700E0
4.280883082E0,8.798690885E-2,3.393780887E-1,9.761758804E0,9.768052730E0
4.283403290E0,7.362170517E-2,3.393780887E-1,9.756970406E0,9.763148526E0
4.285923499E0,8.798690885E-2,3.537433147E-1,9.747393608E0,9.754207204E0
4.288443707E0,1.071405262E-1,3.489548862E-1,9.728240013E0,9.735086151E0
4.290963915E0,1.071405262E-1,3.537433147E-1,9.742605209E0,9.749613823E0
4.293484072E0,1.215057373E-1,3.393780887E-1,9.733028412E0,9.739701392E0
4.296003915E0,1.071405262E-1,3.345896900E-1,9.742605209E0,9.748937666E0
4.298523759E0,1.023521200E-1,3.298012912E-1,9.761758804E0,9.767864649E0
4.301043447E0,1.119289324E-1,3.106476665E-1,9.766547203E0,9.772127421E0
4.303563134E0,1.358709484E-1,3.202244639E-1,9.771335602E0,9.777525457E0
4.306082822E0,1.310825497E-1,3.202244639E-1,9.780912399E0,9.787030893E0
4.308602561E0,1.310825497E-1,3.106476665E-1,9.795277596E0,9.801078909E0
4.311122353E0,1.358709484E-1,3.058592677E-1,9.804854393E0,9.810564738E0
4.313642197E0,1.454477459E-1,3.106476665E-1,9.819219589E0,9.825208922E0
4.316162092E0,1.310825497E-1,3.202244639E-1,9.824007988E0,9.830099658E0
4.318682040E0,1.550245583E-1,3.058592677E-1,9.824007988E0,9.829990613E0
4.321202040E0,1.693897694E-1,3.058592677E-1,9.824007988E0,9.830227654E0
4.323722092E0,1.502361596E-1,3.250128925E-1,9.843161583E0,9.849671783E0
4.326242197E0,1.646013707E-1,3.298012912E-1,9.852738380E0,9.859630627E0
4.328762353E0,1.741781682E-1,3.106476665E-1,9.843161583E0,9.849602528E0
4.331282561E0,1.454477459E-1,3.202244639E-1,9.847949982E0,9.854228412E0
4.333802822E0,1.550245583E-1,3.106476665E-1,9.847949982E0,9.854067862E0
4.336323082E0,1.550245583E-1,3.106476665E-1,9.843161583E0,9.849282438E0
4.338843342E0,1.310825497E-1,3.250128925E-1,9.852738380E0,9.858968993E0
4.341363603E0,1.358709484E-1,3.250128925E-1,9.857526779E0,9.863819164E0
4.343883863E0,1.406593472E-1,3.202244639E-1,9.843161583E0,9.849373519E0
4.346403707E0,1.215057373E-1,3.154360652E-1,9.838373184E0,9.844178506E0
4.348923447E0,1.167173311E-1,3.250128925E-1,9.847949982E0,9.854003002E0
4.351442978E0,1.262941360E-1,3.393780887E-1,9.828796387E0,9.835464712E0
4.353962509E0,1.262941360E-1,3.345896900E-1,9.838373184E0,9.844871121E0
4.356482040E0,1.310825497E-1,3.298012912E-1,9.828796387E0,9.835201571E0
4.359001572E0,1.262941360E-1,3.345896900E-1,9.800065994E0,9.806589313E0
4.361521103E0,1.119289324E-1,3.441664875E-1,9.785700798E0,9.792390861E0
4.364040686E0,9.756372124E-2,3.441664875E-1,9.776124001E0,9.782666800E0
4.366560322E0,8.798690885E-2,3.489548862E-1,9.756970406E0,9.763605006E0
4.369079957E0,8.798690885E-2,3.441664875E-1,9.752182007E0,9.758649812E0
4.371599592E0,7.841010392E-2,3.585317135E-1,9.756970406E0,9.763870371E0
4.374119228E0,7.841010392E-2,3.633201122E-1,9.761758804E0,9.768832305E0
4.376638863E0,6.883329898E-2,3.537433147E-1,9.733028412E0,9.739697861E0
4.379158499E0,5.446808785E-2,3.728969097E-1,9.713874817E0,9.721182173E0
4.381678134E0,4.967968538E-2,3.824737072E-1,9.709086418E0,9.716743965E0
4.384197770E0,4.010287672E-2,3.872621357E-1,9.709086418E0,9.716889383E0
4.386717405E0,5.446808785E-2,3.968389332E-1,9.713874817E0,9.722130007E0
4.389237040E0,5.446808785E-2,3.872621357E-1,9.728240013E0,9.736097395E0
4.391756676E0,4.010287672E-2,3.872621357E-1,9.733028412E0,9.740812198E0
4.394276311E0,2.573766746E-2,3.968389332E-1,9.733028412E0,9.741149092E0
4.396795947E0,2.094926499E-2,4.064157307E-1,9.747393608E0,9.755885135E0
4.399315582E0,4.489128292E-2,4.255693555E-1,9.737816811E0,9.747215025E0
4.401835217E0,3.052607179E-2,4.159925580E-1,9.723451614E0,9.732393999E0
4.404354853E0,2.573766746E-2,4.207809567E-1,9.733028412E0,9.742153823E0
4.406874540E0,2.094926499E-2,4.207809567E-1,9.709086418E0,9.718222809E0
4.409394280E0,1.137245819E-2,4.112041295E-1,9.713874817E0,9.722581042E0
4.411914020E0,6.584054790E-3,4.159925580E-1,9.718663216E0,9.727564333E0
4.414433759E0,1.137245819E-2,4.112041295E-1,9.752182007E0,9.760854064E0
4.416953499E0,3.052607179E-2,4.016273320E-1,9.752182007E0,9.760496414E0
4.419473238E0,5.446808785E-2,3.968389332E-1,9.761758804E0,9.769973535E0
4.421992978E0,5.925649032E-2,3.776853085E-1,9.776124001E0,9.783596373E0
4.424512717E0,5.925649032E-2,3.728969097E-1,9.756970406E0,9.764273395E0
4.427032457E0,7.841010392E-2,3.776853085E-1,9.752182007E0,9.759807797E0
4.429552197E0,7.362170517E-2,3.776853085E-1,9.771335602E0,9.778909233E0
4.432071936E0,8.798690885E-2,3.728969097E-1,9.785700798E0,9.793198349E0
4.434591676E0,1.167173311E-1,3.585317135E-1,9.800065994E0,9.807316729E0
4.437111467E0,1.119289324E-1,3.681085110E-1,9.804854393E0,9.812400401E0
4.439631311E0,1.215057373E-1,3.585317135E-1,9.804854393E0,9.812159716E0
4.442151207E0,1.358709484E-1,3.681085110E-1,9.804854393E0,9.812702709E0
4.444671207E0,1.502361596E-1,3.585317135E-1,9.804854393E0,9.812557544E0
4.447191259E0,1.406593472E-1,3.441664875E-1,9.824007988E0,9.831041073E0
4.449711363E0,1.550245583E-1,3.489548862E-1,9.824007988E0,9.831425892E0
4.452231520E0,1.598129570E-1,3.489548862E-1,9.814431190E0,9.821933073E0
4.454751728E0,1.598129570E-1,3.202244639E-1,9.824007988E0,9.830524749E0
4.457271988E0,1.454477459E-1,3.058592677E-1,9.824007988E0,9.829844245E0
4.459792249E0,1.454477459E-1,2.914940715E-1,9.814431190E0,9.819836222E0
4.462312509E0,1.598129570E-1,2.819172442E-1,9.833584785E0,9.838923074E0
4.464832457E0,1.646013707E-1,2.723404467E-1,9.824007988E0,9.829160487E0
4.467352092E0,1.550245583E-1,2.627636492E-1,9.809642792E0,9.814385821E0
4.469871520E0,1.502361596E-1,2.723404467E-1,9.809642792E0,9.814572427E0
4.472390947E0,1.358709484E-1,2.723404467E-1,9.785700798E0,9.790432592E0
4.474910426E0,1.454477459E-1,2.675520480E-1,9.771335602E0,9.776079919E0
4.477429957E0,1.550245583E-1,2.723404467E-1,9.771335602E0,9.776359311E0
4.479949592E0,1.550245583E-1,2.675520480E-1,9.752182007E0,9.757083099E0
4.482469332E0,1.406593472E-1,2.675520480E-1,9.766547203E0,9.771223742E0
4.484989176E0,1.310825497E-1,2.627636492E-1,9.771335602E0,9.775746867E0
4.487509176E0,1.167173311E-1,2.675520480E-1,9.771335602E0,9.775694680E0
4.490029332E0,1.023521200E-1,2.531868219E-1,9.771335602E0,9.775151097E0
4.492549592E0,7.841010392E-2,2.627636492E-1,9.776124001E0,9.779968985E0
4.495069957E0,6.883329898E-2,2.483984232E-1,9.747393608E0,9.750801093E0
4.497590426E0,6.404489279E-2,2.483984232E-1,9.752182007E0,9.755555208E0
4.500110947E0,5.446808785E-2,2.579752207E-1,9.752182007E0,9.755745583E0
4.502631467E0,4.489128292E-2,2.579752207E-1,9.756970406E0,9.760483489E0
4.505151988E0,2.573766746E-2,2.627636492E-1,9.776124001E0,9.779688525E0
4.507672040E0,3.052607179E-2,2.627636492E-1,9.761758804E0,9.765342366E0
4.510191728E0,2.094926499E-2,2.723404467E-1,9.771335602E0,9.775152563E0
4.512711415E0,1.616086066E-2,2.723404467E-1,9.766547203E0,9.770356941E0
4.515230947E0,2.094926499E-2,2.771288455E-1,9.780912399E0,9.784860072E0
4.517750478E0,1.137245819E-2,2.819172442E-1,9.766547203E0,9.770621829E0
4.520270009E0,1.795651275E-3,2.771288455E-1,9.766547203E0,9.770478386E0
4.522789540E0,1.795651275E-3,2.867056429E-1,9.766547203E0,9.770754711E0
4.525309072E0,1.795651275E-3,3.058592677E-1,9.771335602E0,9.776121550E0
4.527828655E0,1.137245819E-2,2.867056429E-1,9.766547203E0,9.770761164E0
4.530348290E0,6.584054790E-3,2.914940715E-1,9.785700798E0,9.790043527E0
4.532867978E0,1.137245819E-2,2.962824702E-1,9.809642792E0,9.814122698E0
4.535387717E0,1.795651275E-3,3.154360652E-1,9.819219589E0,9.824285036E0
4.537907509E0,1.137245819E-2,3.106476665E-1,9.819219589E0,9.824138876E0
4.540427353E0,2.573766746E-2,3.202244639E-1,9.814431190E0,9.819687659E0
4.542947249E0,4.489128292E-2,3.202244639E-1,9.809642792E0,9.814970740E0
4.545467197E0,3.531447425E-2,3.202244639E-1,9.809642792E0,9.814931611E0
4.547987197E0,4.967968538E-2,3.250128925E-1,9.804854393E0,9.810365494E0
4.550507249E0,7.362170517E-2,3.441664875E-1,9.804854393E0,9.811169166E0
4.553027353E0,8.319851011E-2,3.441664875E-1,9.814431190E0,9.820816267E0
4.555547509E0,1.023521200E-1,3.489548862E-1,9.828796387E0,9.835521536E0
4.558067717E0,1.023521200E-1,3.585317135E-1,9.819219589E0,9.826296061E0
4.560587978E0,1.071405262E-1,3.633201122E-1,9.824007988E0,9.831307825E0
4.563108290E0,1.215057373E-1,3.633201122E-1,9.819219589E0,9.826690109E0
4.565628603E0,1.454477459E-1,3.585317135E-1,9.809642792E0,9.817270076E0
4.568148863E0,1.406593472E-1,3.537433147E-1,9.776124001E0,9.783533097E0
4.570668603E0,1.550245583E-1,3.633201122E-1,9.771335602E0,9.779316620E0
4.573188342E0,1.598129570E-1,3.633201122E-1,9.790489197E0,9.798531543E0
4.575708030E0,1.693897694E-1,3.681085110E-1,9.790489197E0,9.798871133E0
4.578227717E0,1.550245583E-1,3.345896900E-1,9.766547203E0,9.773506389E0
4.580747405E0,1.741781682E-1,3.298012912E-1,9.771335602E0,9.778451123E0
4.583267092E0,1.693897694E-1,3.202244639E-1,9.785700798E0,9.792404031E0
4.585786780E0,1.741781682E-1,3.010708690E-1,9.771335602E0,9.777524285E0
4.588306520E0,1.885433793E-1,3.154360652E-1,9.737816811E0,9.744748573E0
4.590826311E0,1.646013707E-1,3.298012912E-1,9.737816811E0,9.744790338E0
4.593346155E0,1.550245583E-1,3.202244639E-1,9.742605209E0,9.749099065E0
4.595866051E0,1.502361596E-1,3.058592677E-1,9.761758804E0,9.767704733E0
4.598385999E0,1.454477459E-1,3.010708690E-1,9.742605209E0,9.748341140E0
4.600905999E0,1.358709484E-1,3.058592677E-1,9.752182007E0,9.757923176E0
4.603425999E0,1.310825497E-1,2.819172442E-1,9.766547203E0,9.771494473E0
4.605945999E0,1.262941360E-1,2.867056429E-1,9.766547203E0,9.771570734E0
4.608465999E0,1.215057373E-1,3.010708690E-1,9.785700798E0,9.791085099E0
4.610985999E0,1.071405262E-1,2.819172442E-1,9.785700798E0,9.790347110E0
4.613505634E0,9.277531505E-2,2.867056429E-1,9.785700798E0,9.790339498E0
4.616025113E0,8.319851011E-2,2.723404467E-1,9.795277596E0,9.799416028E0
4.618544592E0,5.925649032E-2,2.819172442E-1,9.800065994E0,9.804299167E0
4.621064020E0,5.925649032E-2,2.627636492E-1,9.814431190E0,9.818126892E0
4.623583447E0,5.925649032E-2,2.627636492E-1,9.824007988E0,9.827700088E0
4.626102874E0,6.404489279E-2,2.579752207E-1,9.814431190E0,9.818029973E0
4.628622301E0,4.489128292E-2,2.627636492E-1,9.814431190E0,9.818050700E0
4.631141728E0,4.010287672E-2,2.627636492E-1,9.804854393E0,9.808456690E0
4.633661155E0,3.052607179E-2,2.723404467E-1,9.819219589E0,9.823043037E0
4.636180582E0,2.094926499E-2,2.627636492E-1,9.833584785E0,9.837117125E0
4.638700061E0,2.094926499E-2,2.675520480E-1,9.819219589E0,9.822886353E0
4.641219592E0,2.573766746E-2,2.771288455E-1,9.809642792E0,9.813590297E0
4.643739176E0,6.584054790E-3,2.723404467E-1,9.809642792E0,9.813424701E0
4.646258811E0,6.584054790E-3,2.771288455E-1,9.828796387E0,9.832704722E0
4.648778499E0,1.795651275E-3,2.867056429E-1,9.824007988E0,9.828190896E0
4.651298238E0,3.052607179E-2,2.914940715E-1,9.814431190E0,9.818806456E0
4.653818030E0,2.573766746E-2,2.962824702E-1,9.814431190E0,9.818936059E0
4.656337874E0,2.094926499E-2,2.867056429E-1,9.790489197E0,9.794708659E0
4.658857717E0,2.573766746E-2,2.962824702E-1,9.780912399E0,9.785432698E0
4.661377561E0,3.052607179E-2,3.106476665E-1,9.761758804E0,9.766748116E0
4.663897405E0,4.967968538E-2,3.106476665E-1,9.756970406E0,9.762040849E0
4.666417249E0,5.925649032E-2,3.154360652E-1,9.766547203E0,9.771819458E0
4.668937092E0,6.404489279E-2,3.058592677E-1,9.771335602E0,9.776331167E0
4.671456936E0,7.841010392E-2,3.250128925E-1,9.761758804E0,9.767482607E0
4.673976780E0,1.119289324E-1,3.250128925E-1,9.747393608E0,9.753452907E0
4.676496624E0,1.071405262E-1,3.250128925E-1,9.733028412E0,9.739042794E0
4.679016467E0,1.119289324E-1,3.250128925E-1,9.728240013E0,9.734311235E0
4.681536259E0,1.215057373E-1,3.441664875E-1,9.713874817E0,9.720729303E0
4.684056051E0,1.310825497E-1,3.441664875E-1,9.713874817E0,9.720853726E0
4.686575842E0,1.454477459E-1,3.489548862E-1,9.718663216E0,9.726013534E0
4.689095582E0,1.502361596E-1,3.633201122E-1,9.728240013E0,9.736181293E0
4.691615270E0,1.406593472E-1,3.872621357E-1,9.728240013E0,9.736961064E0
4.694134853E0,1.550245583E-1,3.872621357E-1,9.733028412E0,9.741963182E0
4.696654436E0,1.693897694E-1,3.728969097E-1,9.752182007E0,9.760778601E0
4.699174020E0,1.598129570E-1,3.872621357E-1,9.752182007E0,9.761176468E0
4.701693603E0,1.646013707E-1,3.872621357E-1,9.752182007E0,9.761256039E0
4.704213186E0,1.598129570E-1,4.064157307E-1,9.742605209E0,9.752387923E0
4.706732822E0,1.502361596E-1,4.207809567E-1,9.756970406E0,9.767195043E0
4.709252509E0,1.598129570E-1,3.920505345E-1,9.752182007E0,9.761367614E0
4.711772301E0,1.646013707E-1,3.824737072E-1,9.776124001E0,9.784987492E0
4.714292197E0,1.406593472E-1,3.872621357E-1,9.790489197E0,9.799154848E0
4.716812197E0,1.358709484E-1,3.872621357E-1,9.809642792E0,9.818224105E0
4.719332301E0,1.550245583E-1,3.920505345E-1,9.809642792E0,9.818697874E0
4.721852509E0,1.262941360E-1,3.824737072E-1,9.824007988E0,9.832261657E0
4.724372770E0,1.215057373E-1,3.776853085E-1,9.819219589E0,9.827231715E0
4.726893082E0,1.071405262E-1,4.064157307E-1,9.824007988E0,9.832994752E0
4.729413395E0,1.167173311E-1,4.064157307E-1,9.809642792E0,9.818751875E0
4.731933707E0,9.756372124E-2,4.016273320E-1,9.824007988E0,9.832698314E0
4.734454020E0,9.277531505E-2,4.064157307E-1,9.852738380E0,9.861553356E0
4.736974020E0,7.841010392E-2,3.920505345E-1,9.838373184E0,9.846493725E0
4.739493811E0,9.277531505E-2,3.872621357E-1,9.857526779E0,9.865567060E0
4.742013499E0,8.319851011E-2,3.728969097E-1,9.843161583E0,9.850573793E0
4.744533186E0,8.319851011E-2,3.681085110E-1,9.824007988E0,9.831254183E0
4.747052874E0,5.925649032E-2,3.633201122E-1,9.814431190E0,9.821332518E0
4.749572405E0,5.925649032E-2,3.633201122E-1,9.790489197E0,9.797407389E0
4.752091936E0,5.446808785E-2,3.776853085E-1,9.795277596E0,9.802707592E0
4.754611467E0,4.967968538E-2,3.728969097E-1,9.776124001E0,9.783359374E0
4.757130999E0,6.404489279E-2,3.489548862E-1,9.776124001E0,9.782559570E0
4.759650530E0,4.967968538E-2,3.393780887E-1,9.771335602E0,9.777353681E0
4.762170061E0,4.489128292E-2,3.489548862E-1,9.771335602E0,9.777667625E0
4.764689592E0,4.010287672E-2,3.298012912E-1,9.776124001E0,9.781767612E0
4.767209124E0,2.573766746E-2,3.298012912E-1,9.771335602E0,9.776933607E0
4.769728655E0,3.531447425E-2,3.345896900E-1,9.737816811E0,9.743627333E0
4.772248186E0,3.052607179E-2,3.489548862E-1,9.723451614E0,9.729759126E0
4.774767717E0,4.489128292E-2,3.298012912E-1,9.718663216E0,9.724361101E0
4.777287301E0,4.489128292E-2,3.154360652E-1,9.733028412E0,9.738241998E0
4.779806936E0,4.489128292E-2,3.250128925E-1,9.718663216E0,9.724199880E0
4.782326572E0,4.967968538E-2,3.154360652E-1,9.709086418E0,9.714336161E0
4.784846207E0,4.489128292E-2,3.106476665E-1,9.689932823E0,9.695014973E0
4.787365842E0,5.446808785E-2,3.058592677E-1,9.733028412E0,9.737985353E0
4.789885165E0,6.883329898E-2,3.202244639E-1,9.733028412E0,9.738538073E0
4.792404488E0,8.319851011E-2,3.106476665E-1,9.728240013E0,9.733554218E0
4.794923707E0,7.841010392E-2,3.058592677E-1,9.718663216E0,9.723791068E0
4.797442926E0,7.841010392E-2,3.106476665E-1,9.733028412E0,9.738300272E0
4.799962145E0,8.319851011E-2,3.202244639E-1,9.737816811E0,9.743435838E0
4.802481363E0,9.277531505E-2,3.250128925E-1,9.771335602E0,9.777179557E0
4.805000582E0,9.277531505E-2,3.106476665E-1,9.766547203E0,9.771926806E0
4.807519801E0,1.023521200E-1,3.154360652E-1,9.761758804E0,9.767390175E0
4.810039020E0,1.215057373E-1,3.010708690E-1,9.776124001E0,9.781513573E0
4.812558238E0,1.358709484E-1,2.962824702E-1,9.780912399E0,9.786342094E0
4.815077457E0,1.502361596E-1,2.867056429E-1,9.785700798E0,9.791052606E0
4.817596676E0,1.454477459E-1,2.962824702E-1,9.804854393E0,9.810408147E0
4.820115895E0,1.598129570E-1,3.106476665E-1,9.804854393E0,9.811075977E0
4.822635113E0,1.646013707E-1,3.058592677E-1,9.809642792E0,9.815790096E0
4.825154332E0,1.741781682E-1,3.202244639E-1,9.838373184E0,9.845124106E0
4.827673551E0,1.693897694E-1,3.202244639E-1,9.833584785E0,9.840255400E0
4.830192770E0,1.837549806E-1,3.154360652E-1,9.847949982E0,9.854713829E0
4.832712040E0,1.933317930E-1,3.154360652E-1,9.862315178E0,9.869252138E0
4.835231363E0,1.933317930E-1,3.393780887E-1,9.852738380E0,9.860477081E0
4.837750738E0,1.837549806E-1,3.298012912E-1,9.857526779E0,9.864753874E0
4.840270165E0,1.933317930E-1,3.298012912E-1,9.857526779E0,9.864936912E0
4.842789697E0,1.646013707E-1,3.393780887E-1,9.852738380E0,9.859955613E0
4.845309332E0,1.741781682E-1,3.489548862E-1,9.857526779E0,9.865239062E0
4.847829072E0,1.741781682E-1,3.441664875E-1,9.857526779E0,9.865070847E0
4.850348863E0,1.693897694E-1,3.298012912E-1,9.867103577E0,9.874066780E0
4.852868707E0,1.598129570E-1,3.441664875E-1,9.847949982E0,9.855257967E0
4.855388603E0,1.454477459E-1,3.393780887E-1,9.828796387E0,9.835729304E0
4.857908551E0,1.502361596E-1,3.489548862E-1,9.847949982E0,9.855275707E0
4.860428551E0,1.358709484E-1,3.345896900E-1,9.838373184E0,9.844998633E0
4.862948603E0,1.167173311E-1,3.393780887E-1,9.814431190E0,9.820990786E0
4.865468655E0,1.119289324E-1,3.537433147E-1,9.780912399E0,9.787947169E0
4.867988707E0,1.023521200E-1,3.441664875E-1,9.771335602E0,9.777930557E0
4.870508759E0,8.319851011E-2,3.393780887E-1,9.752182007E0,9.758440110E0
4.873028811E0,7.841010392E-2,3.585317135E-1,9.737816811E0,9.744730339E0
4.875548863E0,6.404489279E-2,3.489548862E-1,9.752182007E0,9.758633365E0
4.878068551E0,5.446808785E-2,3.345896900E-1,9.756970406E0,9.762857601E0
4.880587978E0,5.446808785E-2,3.345896900E-1,9.737816811E0,9.743715578E0
4.883107405E0,4.967968538E-2,3.393780887E-1,9.713874817E0,9.719928473E0
4.885626832E0,4.489128292E-2,3.250128925E-1,9.713874817E0,9.719414209E0
4.888146103E0,6.584054790E-3,3.345896900E-1,9.689932823E0,9.695709965E0
4.890665374E0,-7.781155407E-3,3.393780887E-1,9.704298019E0,9.710233678E0
4.893184645E0,6.584054790E-3,3.298012912E-1,9.713874817E0,9.719474070E0
4.895703915E0,-7.781155407E-3,3.202244639E-1,9.728240013E0,9.733512111E0
4.898223186E0,-7.781155407E-3,3.154360652E-1,9.737816811E0,9.742927522E0
4.900742509E0,1.795651275E-3,3.154360652E-1,9.747393608E0,9.752496362E0
4.903261884E0,6.584054790E-3,3.058592677E-1,9.747393608E0,9.752193363E0
4.905781363E0,-2.992752008E-3,2.819172442E-1,9.752182007E0,9.756256464E0
4.908300947E0,1.616086066E-2,2.962824702E-1,9.742605209E0,9.747122690E0
4.910820634E0,6.584054790E-3,2.914940715E-1,9.728240013E0,9.732608381E0
4.913340426E0,1.137245819E-2,2.723404467E-1,9.742605209E0,9.746417543E0
